",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
532,ShippingData.csv,Missing,0.6,Mode_of_Shipment,CatBoostClassifier,0.6559,0.7242,0.6165,0.7653,0.6829
533,ShippingData.csv,Missing,0.6,Mode_of_Shipment,ExtraTreesClassifier,0.645,0.7191,0.618,0.7475,0.6766
534,ShippingData.csv,Missing,0.6,Mode_of_Shipment,LinearDiscriminantAnalysis,0.6459,0.7247,0.6536,0.7291,0.6893
535,ShippingData.csv,Missing,0.6,Mode_of_Shipment,RidgeClassifier,0.6445,,0.6551,0.7265,0.6889
536,ShippingData.csv,Missing,0.6,Mode_of_Shipment,MLPClassifier,0.6523,0.7144,0.6256,0.7539,0.6838
537,ShippingData.csv,Missing,0.6,Mode_of_Shipment,LogisticRegression,0.6609,0.7125,0.6528,0.7504,0.6982
538,ShippingData.csv,Missing,0.6,Mode_of_Shipment,KNeighborsClassifier,0.6509,0.723,0.6611,0.732,0.6948
539,ShippingData.csv,Missing,0.6,Mode_of_Shipment,SGDClassifier,0.6105,,0.3517,1.0,0.5204
540,ShippingData.csv,Missing,0.6,Mode_of_Shipment,DecisionTreeClassifier,0.6332,0.5,0.6929,0.6955,0.6942
541,ShippingData.csv,Missing,0.6,Mode_of_Shipment,SVC,0.6009,0.4987,1.0,0.6009,0.7507
542,ShippingData.csv,Missing,0.6,Mode_of_Shipment,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
543,ShippingData.csv,Missing,0.6,Mode_of_Shipment,GaussianProcessClassifier,0.4486,0.5,0.1747,0.6544,0.2758
544,ShippingData.csv,Missing,0.8,Mode_of_Shipment,GaussianNB,0.6627,0.6955,0.4622,0.9517,0.6222
545,ShippingData.csv,Missing,0.8,Mode_of_Shipment,QuadraticDiscriminantAnalysis,0.6645,0.7016,0.4834,0.9207,0.6339
546,ShippingData.csv,Missing,0.8,Mode_of_Shipment,AdaBoostClassifier,0.6541,0.7193,0.4947,0.8755,0.6322
547,ShippingData.csv,Missing,0.8,Mode_of_Shipment,GradientBoostingClassifier,0.6559,0.7255,0.5159,0.8536,0.6431
548,ShippingData.csv,Missing,0.8,Mode_of_Shipment,RandomForestClassifier,0.64,0.718,0.584,0.7613,0.661
549,ShippingData.csv,Missing,0.8,Mode_of_Shipment,CatBoostClassifier,0.6595,0.7344,0.6029,0.7806,0.6803
550,ShippingData.csv,Missing,0.8,Mode_of_Shipment,ExtraTreesClassifier,0.6545,0.7179,0.6029,0.7723,0.6771
551,ShippingData.csv,Missing,0.8,Mode_of_Shipment,LinearDiscriminantAnalysis,0.6464,0.7242,0.6543,0.7293,0.6898
552,ShippingData.csv,Missing,0.8,Mode_of_Shipment,LogisticRegression,0.6509,0.7151,0.6528,0.7363,0.6921
553,ShippingData.csv,Missing,0.8,Mode_of_Shipment,RidgeClassifier,0.6459,,0.6558,0.728,0.69
554,ShippingData.csv,Missing,0.8,Mode_of_Shipment,KNeighborsClassifier,0.6509,0.723,0.6611,0.732,0.6948
555,ShippingData.csv,Missing,0.8,Mode_of_Shipment,DecisionTreeClassifier,0.635,0.5,0.6687,0.7078,0.6877
556,ShippingData.csv,Missing,0.8,Mode_of_Shipment,MLPClassifier,0.6573,0.6748,0.5287,0.8422,0.6496
557,ShippingData.csv,Missing,0.8,Mode_of_Shipment,SGDClassifier,0.6491,,0.4312,0.9661,0.5962
558,ShippingData.csv,Missing,0.8,Mode_of_Shipment,SVC,0.6009,0.4987,1.0,0.6009,0.7507
559,ShippingData.csv,Missing,0.8,Mode_of_Shipment,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
560,ShippingData.csv,Missing,0.8,Mode_of_Shipment,GaussianProcessClassifier,0.4486,0.5,0.1747,0.6544,0.2758
561,ShippingData.csv,Missing,0.2,Product_importance,GaussianNB,0.6655,0.6916,0.4539,0.9772,0.6198
562,ShippingData.csv,Missing,0.2,Product_importance,AdaBoostClassifier,0.6555,0.7148,0.5045,0.8662,0.6377
563,ShippingData.csv,Missing,0.2,Product_importance,QuadraticDiscriminantAnalysis,0.6618,0.7056,0.4599,0.953,0.6204
564,ShippingData.csv,Missing,0.2,Product_importance,GradientBoostingClassifier,0.6527,0.7244,0.5159,0.8462,0.641
565,ShippingData.csv,Missing,0.2,Product_importance,RandomForestClassifier,0.6518,0.7317,0.5779,0.786,0.6661
566,ShippingData.csv,Missing,0.2,Product_importance,CatBoostClassifier,0.6495,0.7296,0.5847,0.7769,0.6672
567,ShippingData.csv,Missing,0.2,Product_importance,ExtraTreesClassifier,0.6418,0.7293,0.5923,0.7587,0.6653
568,ShippingData.csv,Missing,0.2,Product_importance,LinearDiscriminantAnalysis,0.6455,0.7248,0.652,0.7293,0.6885
569,ShippingData.csv,Missing,0.2,Product_importance,RidgeClassifier,0.6459,,0.6566,0.7276,0.6903
570,ShippingData.csv,Missing,0.2,Product_importance,LogisticRegression,0.6486,0.7147,0.6475,0.736,0.6889
571,ShippingData.csv,Missing,0.2,Product_importance,KNeighborsClassifier,0.6509,0.723,0.6611,0.732,0.6948
572,ShippingData.csv,Missing,0.2,Product_importance,MLPClassifier,0.6009,0.6052,1.0,0.6009,0.7507
573,ShippingData.csv,Missing,0.2,Product_importance,SGDClassifier,0.6614,,0.4667,0.9391,0.6235
574,ShippingData.csv,Missing,0.2,Product_importance,DecisionTreeClassifier,0.6182,0.5,0.6657,0.6886,0.6769
575,ShippingData.csv,Missing,0.2,Product_importance,SVC,0.6009,0.499,1.0,0.6009,0.7507
576,ShippingData.csv,Missing,0.2,Product_importance,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
577,ShippingData.csv,Missing,0.2,Product_importance,GaussianProcessClassifier,0.4491,0.5,0.1755,0.6554,0.2768
578,ShippingData.csv,Missing,0.4,Product_importance,GaussianNB,0.6655,0.6922,0.4539,0.9772,0.6198
579,ShippingData.csv,Missing,0.4,Product_importance,AdaBoostClassifier,0.6532,0.7211,0.5166,0.8463,0.6416
580,ShippingData.csv,Missing,0.4,Product_importance,QuadraticDiscriminantAnalysis,0.6609,0.7057,0.4607,0.9486,0.6202
581,ShippingData.csv,Missing,0.4,Product_importance,GradientBoostingClassifier,0.6495,0.7268,0.5144,0.8405,0.6382
582,ShippingData.csv,Missing,0.4,Product_importance,ExtraTreesClassifier,0.6577,0.7259,0.5991,0.7803,0.6778
583,ShippingData.csv,Missing,0.4,Product_importance,RandomForestClassifier,0.6632,0.7395,0.5908,0.7961,0.6782
584,ShippingData.csv,Missing,0.4,Product_importance,CatBoostClassifier,0.6573,0.7322,0.587,0.7886,0.673
585,ShippingData.csv,Missing,0.4,Product_importance,LinearDiscriminantAnalysis,0.6464,0.7251,0.6536,0.7297,0.6895
586,ShippingData.csv,Missing,0.4,Product_importance,RidgeClassifier,0.6455,,0.6558,0.7273,0.6897
587,ShippingData.csv,Missing,0.4,Product_importance,LogisticRegression,0.6441,0.7205,0.649,0.729,0.6867
588,ShippingData.csv,Missing,0.4,Product_importance,KNeighborsClassifier,0.6509,0.723,0.6611,0.732,0.6948
589,ShippingData.csv,Missing,0.4,Product_importance,DecisionTreeClassifier,0.6155,0.5,0.6573,0.6886,0.6726
590,ShippingData.csv,Missing,0.4,Product_importance,MLPClassifier,0.6327,0.6998,0.7466,0.676,0.7096
591,ShippingData.csv,Missing,0.4,Product_importance,SGDClassifier,0.6509,,0.5825,0.7809,0.6672
592,ShippingData.csv,Missing,0.4,Product_importance,SVC,0.6009,0.499,1.0,0.6009,0.7507
593,ShippingData.csv,Missing,0.4,Product_importance,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
594,ShippingData.csv,Missing,0.4,Product_importance,GaussianProcessClassifier,0.4486,0.5,0.1747,0.6544,0.2758
595,ShippingData.csv,Missing,0.6,Product_importance,GaussianNB,0.6659,0.6924,0.4546,0.9772,0.6205
596,ShippingData.csv,Missing,0.6,Product_importance,AdaBoostClassifier,0.6491,0.7212,0.5272,0.8258,0.6436
597,ShippingData.csv,Missing,0.6,Product_importance,QuadraticDiscriminantAnalysis,0.6609,0.7045,0.4607,0.9486,0.6202
598,ShippingData.csv,Missing,0.6,Product_importance,GradientBoostingClassifier,0.6555,0.7255,0.5318,0.8349,0.6497
599,ShippingData.csv,Missing,0.6,Product_importance,RandomForestClassifier,0.6523,0.727,0.5976,0.7722,0.6738
600,ShippingData.csv,Missing,0.6,Product_importance,ExtraTreesClassifier,0.6564,0.7125,0.6172,0.7655,0.6834
601,ShippingData.csv,Missing,0.6,Product_importance,CatBoostClassifier,0.6505,0.7259,0.6059,0.7636,0.6757
602,ShippingData.csv,Missing,0.6,Product_importance,LinearDiscriminantAnalysis,0.6464,0.7251,0.6536,0.7297,0.6895
603,ShippingData.csv,Missing,0.6,Product_importance,LogisticRegression,0.6432,0.7208,0.643,0.7309,0.6841
604,ShippingData.csv,Missing,0.6,Product_importance,RidgeClassifier,0.6455,,0.6558,0.7273,0.6897
605,ShippingData.csv,Missing,0.6,Product_importance,KNeighborsClassifier,0.6509,0.7227,0.6611,0.732,0.6948
606,ShippingData.csv,Missing,0.6,Product_importance,DecisionTreeClassifier,0.6382,0.5,0.7012,0.698,0.6996
607,ShippingData.csv,Missing,0.6,Product_importance,MLPClassifier,0.6236,0.7017,0.8003,0.6523,0.7188
608,ShippingData.csv,Missing,0.6,Product_importance,SGDClassifier,0.5968,,0.329,1.0,0.4952
609,ShippingData.csv,Missing,0.6,Product_importance,SVC,0.6009,0.4987,1.0,0.6009,0.7507
610,ShippingData.csv,Missing,0.6,Product_importance,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
611,ShippingData.csv,Missing,0.6,Product_importance,GaussianProcessClassifier,0.4486,0.5,0.1747,0.6544,0.2758
612,ShippingData.csv,Missing,0.8,Product_importance,GaussianNB,0.6641,0.6943,0.4569,0.9664,0.6204
613,ShippingData.csv,Missing,0.8,Product_importance,QuadraticDiscriminantAnalysis,0.6618,0.7024,0.4788,0.9201,0.6299
614,ShippingData.csv,Missing,0.8,Product_importance,GradientBoostingClassifier,0.6509,0.7224,0.5265,0.8305,0.6444
615,ShippingData.csv,Missing,0.8,Product_importance,AdaBoostClassifier,0.6577,0.716,0.5295,0.8424,0.6503
616,ShippingData.csv,Missing,0.8,Product_importance,RandomForestClassifier,0.6559,0.7115,0.593,0.7817,0.6744
617,ShippingData.csv,Missing,0.8,Product_importance,CatBoostClassifier,0.6586,0.725,0.5991,0.7818,0.6784
618,ShippingData.csv,Missing,0.8,Product_importance,ExtraTreesClassifier,0.6523,0.7118,0.618,0.7586,0.6811
619,ShippingData.csv,Missing,0.8,Product_importance,LinearDiscriminantAnalysis,0.6459,0.725,0.6528,0.7295,0.689
620,ShippingData.csv,Missing,0.8,Product_importance,RidgeClassifier,0.645,,0.6551,0.7271,0.6892
621,ShippingData.csv,Missing,0.8,Product_importance,LogisticRegression,0.6423,0.7236,0.6483,0.7269,0.6853
622,ShippingData.csv,Missing,0.8,Product_importance,KNeighborsClassifier,0.6509,0.723,0.6611,0.732,0.6948
623,ShippingData.csv,Missing,0.8,Product_importance,MLPClassifier,0.6582,0.6173,0.4788,0.9095,0.6274
624,ShippingData.csv,Missing,0.8,Product_importance,SGDClassifier,0.6245,,0.3759,0.998,0.5462
625,ShippingData.csv,Missing,0.8,Product_importance,DecisionTreeClassifier,0.6386,0.5,0.6891,0.7035,0.6962
626,ShippingData.csv,Missing,0.8,Product_importance,SVC,0.6009,0.4987,1.0,0.6009,0.7507
627,ShippingData.csv,Missing,0.8,Product_importance,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
628,ShippingData.csv,Missing,0.8,Product_importance,GaussianProcessClassifier,0.4486,0.5,0.1747,0.6544,0.2758
629,ShippingData.csv,Missing,0.2,Gender,GaussianNB,0.6659,0.6918,0.4546,0.9772,0.6205
630,ShippingData.csv,Missing,0.2,Gender,AdaBoostClassifier,0.6559,0.7203,0.5136,0.8562,0.6421
631,ShippingData.csv,Missing,0.2,Gender,QuadraticDiscriminantAnalysis,0.6632,0.7044,0.4599,0.9575,0.6214
632,ShippingData.csv,Missing,0.2,Gender,GradientBoostingClassifier,0.6536,0.7274,0.5159,0.8483,0.6416
633,ShippingData.csv,Missing,0.2,Gender,ExtraTreesClassifier,0.6518,0.7204,0.6014,0.7689,0.6749
634,ShippingData.csv,Missing,0.2,Gender,RandomForestClassifier,0.6527,0.7276,0.5817,0.7847,0.6681
635,ShippingData.csv,Missing,0.2,Gender,CatBoostClassifier,0.6586,0.7287,0.5877,0.7904,0.6742
636,ShippingData.csv,Missing,0.2,Gender,LinearDiscriminantAnalysis,0.6427,0.7247,0.6505,0.7264,0.6864
637,ShippingData.csv,Missing,0.2,Gender,RidgeClassifier,0.6432,,0.6543,0.7251,0.6879
638,ShippingData.csv,Missing,0.2,Gender,LogisticRegression,0.6532,0.7124,0.6536,0.7391,0.6937
639,ShippingData.csv,Missing,0.2,Gender,KNeighborsClassifier,0.6509,0.723,0.6611,0.732,0.6948
640,ShippingData.csv,Missing,0.2,Gender,MLPClassifier,0.6595,0.6921,0.5651,0.8111,0.6661
641,ShippingData.csv,Missing,0.2,Gender,SGDClassifier,0.6414,,0.4047,0.9963,0.5756
642,ShippingData.csv,Missing,0.2,Gender,DecisionTreeClassifier,0.625,0.5,0.6732,0.6937,0.6833
643,ShippingData.csv,Missing,0.2,Gender,SVC,0.6009,0.499,1.0,0.6009,0.7507
644,ShippingData.csv,Missing,0.2,Gender,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
645,ShippingData.csv,Missing,0.2,Gender,GaussianProcessClassifier,0.4491,0.5,0.1755,0.6554,0.2768
646,ShippingData.csv,Missing,0.4,Gender,GaussianNB,0.6659,0.6922,0.4546,0.9772,0.6205
647,ShippingData.csv,Missing,0.4,Gender,AdaBoostClassifier,0.6582,0.7201,0.5212,0.8527,0.6469
648,ShippingData.csv,Missing,0.4,Gender,QuadraticDiscriminantAnalysis,0.6632,0.7045,0.4599,0.9575,0.6214
649,ShippingData.csv,Missing,0.4,Gender,GradientBoostingClassifier,0.6495,0.7278,0.5174,0.8372,0.6396
650,ShippingData.csv,Missing,0.4,Gender,RandomForestClassifier,0.64,0.7344,0.5651,0.7749,0.6535
651,ShippingData.csv,Missing,0.4,Gender,ExtraTreesClassifier,0.65,0.7271,0.6051,0.7634,0.6751
652,ShippingData.csv,Missing,0.4,Gender,LinearDiscriminantAnalysis,0.6441,0.7246,0.6513,0.7278,0.6874
653,ShippingData.csv,Missing,0.4,Gender,RidgeClassifier,0.6427,,0.6528,0.7252,0.6871
654,ShippingData.csv,Missing,0.4,Gender,CatBoostClassifier,0.655,0.7345,0.5946,0.779,0.6744
655,ShippingData.csv,Missing,0.4,Gender,LogisticRegression,0.6559,0.7153,0.6551,0.7421,0.6959
656,ShippingData.csv,Missing,0.4,Gender,KNeighborsClassifier,0.6509,0.723,0.6611,0.732,0.6948
657,ShippingData.csv,Missing,0.4,Gender,MLPClassifier,0.6573,0.5841,0.4349,0.988,0.604
658,ShippingData.csv,Missing,0.4,Gender,DecisionTreeClassifier,0.6255,0.5,0.6687,0.6961,0.6821
659,ShippingData.csv,Missing,0.4,Gender,SGDClassifier,0.6564,,0.6785,0.7305,0.7035
660,ShippingData.csv,Missing,0.4,Gender,SVC,0.6009,0.499,1.0,0.6009,0.7507
661,ShippingData.csv,Missing,0.4,Gender,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
662,ShippingData.csv,Missing,0.4,Gender,GaussianProcessClassifier,0.4491,0.5,0.1755,0.6554,0.2768
663,ShippingData.csv,Missing,0.6,Gender,GaussianNB,0.6659,0.6937,0.4561,0.9742,0.6213
664,ShippingData.csv,Missing,0.6,Gender,AdaBoostClassifier,0.6627,0.7179,0.5386,0.8436,0.6574
665,ShippingData.csv,Missing,0.6,Gender,QuadraticDiscriminantAnalysis,0.6627,0.7049,0.4622,0.9517,0.6222
666,ShippingData.csv,Missing,0.6,Gender,GradientBoostingClassifier,0.655,0.7244,0.534,0.8316,0.6504
667,ShippingData.csv,Missing,0.6,Gender,RandomForestClassifier,0.6573,0.7262,0.6006,0.7784,0.6781
668,ShippingData.csv,Missing,0.6,Gender,ExtraTreesClassifier,0.645,0.7114,0.6218,0.7452,0.6779
669,ShippingData.csv,Missing,0.6,Gender,CatBoostClassifier,0.6482,0.7263,0.6082,0.7585,0.6751
670,ShippingData.csv,Missing,0.6,Gender,MLPClassifier,0.6605,0.6591,0.4735,0.9247,0.6263
671,ShippingData.csv,Missing,0.6,Gender,LinearDiscriminantAnalysis,0.6423,0.7244,0.6498,0.7261,0.6858
672,ShippingData.csv,Missing,0.6,Gender,RidgeClassifier,0.6441,,0.6551,0.7259,0.6887
673,ShippingData.csv,Missing,0.6,Gender,LogisticRegression,0.6514,0.7156,0.652,0.7374,0.6921
674,ShippingData.csv,Missing,0.6,Gender,DecisionTreeClassifier,0.6245,0.5,0.6929,0.6856,0.6892
675,ShippingData.csv,Missing,0.6,Gender,KNeighborsClassifier,0.6509,0.7227,0.6611,0.732,0.6948
676,ShippingData.csv,Missing,0.6,Gender,SGDClassifier,0.6564,,0.6785,0.7305,0.7035
677,ShippingData.csv,Missing,0.6,Gender,SVC,0.6009,0.4987,1.0,0.6009,0.7507
678,ShippingData.csv,Missing,0.6,Gender,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
679,ShippingData.csv,Missing,0.6,Gender,GaussianProcessClassifier,0.4491,0.5,0.1755,0.6554,0.2768
680,ShippingData.csv,Missing,0.8,Gender,GaussianNB,0.6664,0.6957,0.4576,0.9727,0.6224
681,ShippingData.csv,Missing,0.8,Gender,QuadraticDiscriminantAnalysis,0.6614,0.7056,0.4652,0.9418,0.6228
682,ShippingData.csv,Missing,0.8,Gender,AdaBoostClassifier,0.6532,0.718,0.4939,0.8742,0.6312
683,ShippingData.csv,Missing,0.8,Gender,GradientBoostingClassifier,0.6559,0.7296,0.5151,0.8545,0.6428
684,ShippingData.csv,Missing,0.8,Gender,RandomForestClassifier,0.6577,0.7202,0.6036,0.777,0.6794
685,ShippingData.csv,Missing,0.8,Gender,ExtraTreesClassifier,0.645,0.7131,0.6165,0.7484,0.6761
686,ShippingData.csv,Missing,0.8,Gender,CatBoostClassifier,0.6568,0.7197,0.6021,0.7766,0.6783
687,ShippingData.csv,Missing,0.8,Gender,SGDClassifier,0.6564,,0.6785,0.7305,0.7035
688,ShippingData.csv,Missing,0.8,Gender,LogisticRegression,0.6577,0.7164,0.6551,0.7446,0.697
689,ShippingData.csv,Missing,0.8,Gender,RidgeClassifier,0.6441,,0.6551,0.7259,0.6887
690,ShippingData.csv,Missing,0.8,Gender,LinearDiscriminantAnalysis,0.6455,0.7251,0.6528,0.7289,0.6887
691,ShippingData.csv,Missing,0.8,Gender,KNeighborsClassifier,0.6509,0.723,0.6611,0.732,0.6948
692,ShippingData.csv,Missing,0.8,Gender,DecisionTreeClassifier,0.6386,0.5,0.6997,0.6992,0.6994
693,ShippingData.csv,Missing,0.8,Gender,MLPClassifier,0.6095,0.6981,0.9145,0.6184,0.7379
694,ShippingData.csv,Missing,0.8,Gender,SVC,0.6009,0.4987,1.0,0.6009,0.7507
695,ShippingData.csv,Missing,0.8,Gender,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
696,ShippingData.csv,Missing,0.8,Gender,GaussianProcessClassifier,0.4491,0.5,0.1755,0.6554,0.2768
697,ShippingData.csv,DuplicatedAll,0.2,Reached.on.Time_Y.N,RandomForestClassifier,0.65,0.7239,0.5741,0.7857,0.6635
698,ShippingData.csv,DuplicatedAll,0.2,Reached.on.Time_Y.N,ExtraTreesClassifier,0.66,0.7256,0.6014,0.7825,0.6801
699,ShippingData.csv,DuplicatedAll,0.2,Reached.on.Time_Y.N,DecisionTreeClassifier,0.645,0.5,0.6974,0.7076,0.7025
700,ShippingData.csv,DuplicatedAll,0.2,Reached.on.Time_Y.N,CatBoostClassifier,0.6573,0.7325,0.5787,0.7952,0.6699
701,ShippingData.csv,DuplicatedAll,0.2,Reached.on.Time_Y.N,GradientBoostingClassifier,0.6536,0.7215,0.4962,0.8723,0.6326
702,ShippingData.csv,DuplicatedAll,0.2,Reached.on.Time_Y.N,GaussianNB,0.6645,0.6908,0.4516,0.9787,0.618
703,ShippingData.csv,DuplicatedAll,0.2,Reached.on.Time_Y.N,AdaBoostClassifier,0.6605,0.7156,0.4977,0.888,0.6379
704,ShippingData.csv,DuplicatedAll,0.2,Reached.on.Time_Y.N,QuadraticDiscriminantAnalysis,0.6618,0.7078,0.4584,0.9558,0.6196
705,ShippingData.csv,DuplicatedAll,0.2,Reached.on.Time_Y.N,KNeighborsClassifier,0.6591,0.7041,0.6755,0.7356,0.7043
706,ShippingData.csv,DuplicatedAll,0.2,Reached.on.Time_Y.N,SVC,0.6009,0.5017,1.0,0.6009,0.7507
707,ShippingData.csv,DuplicatedAll,0.2,Reached.on.Time_Y.N,RidgeClassifier,0.6491,,0.6475,0.7367,0.6892
708,ShippingData.csv,DuplicatedAll,0.2,Reached.on.Time_Y.N,LinearDiscriminantAnalysis,0.6486,0.7243,0.6452,0.7373,0.6882
709,ShippingData.csv,DuplicatedAll,0.2,Reached.on.Time_Y.N,LogisticRegression,0.6495,0.7137,0.6445,0.7389,0.6885
710,ShippingData.csv,DuplicatedAll,0.2,Reached.on.Time_Y.N,SGDClassifier,0.6005,,0.9992,0.6007,0.7504
711,ShippingData.csv,DuplicatedAll,0.2,Reached.on.Time_Y.N,MLPClassifier,0.6009,0.6577,1.0,0.6009,0.7507
712,ShippingData.csv,DuplicatedAll,0.2,Reached.on.Time_Y.N,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
713,ShippingData.csv,DuplicatedAll,0.2,Reached.on.Time_Y.N,GaussianProcessClassifier,0.4595,0.5,0.1914,0.6783,0.2985
714,ShippingData.csv,DuplicatedAll,0.4,Reached.on.Time_Y.N,RandomForestClassifier,0.6518,0.7181,0.5908,0.7763,0.671
715,ShippingData.csv,DuplicatedAll,0.4,Reached.on.Time_Y.N,ExtraTreesClassifier,0.6627,0.7205,0.6248,0.7705,0.6901
716,ShippingData.csv,DuplicatedAll,0.4,Reached.on.Time_Y.N,DecisionTreeClassifier,0.655,0.5,0.7095,0.7144,0.712
717,ShippingData.csv,DuplicatedAll,0.4,Reached.on.Time_Y.N,CatBoostClassifier,0.6514,0.7377,0.584,0.7806,0.6681
718,ShippingData.csv,DuplicatedAll,0.4,Reached.on.Time_Y.N,KNeighborsClassifier,0.6418,0.6966,0.6687,0.7164,0.6917
719,ShippingData.csv,DuplicatedAll,0.4,Reached.on.Time_Y.N,SVC,0.6009,0.5019,1.0,0.6009,0.7507
720,ShippingData.csv,DuplicatedAll,0.4,Reached.on.Time_Y.N,GradientBoostingClassifier,0.6545,0.7232,0.4894,0.8839,0.63
721,ShippingData.csv,DuplicatedAll,0.4,Reached.on.Time_Y.N,AdaBoostClassifier,0.6595,0.7232,0.5008,0.8815,0.6387
722,ShippingData.csv,DuplicatedAll,0.4,Reached.on.Time_Y.N,GaussianNB,0.6627,0.6909,0.4508,0.9739,0.6163
723,ShippingData.csv,DuplicatedAll,0.4,Reached.on.Time_Y.N,QuadraticDiscriminantAnalysis,0.6582,0.7078,0.4576,0.9453,0.6167
724,ShippingData.csv,DuplicatedAll,0.4,Reached.on.Time_Y.N,RidgeClassifier,0.6505,,0.652,0.7361,0.6915
725,ShippingData.csv,DuplicatedAll,0.4,Reached.on.Time_Y.N,LinearDiscriminantAnalysis,0.6505,0.7242,0.6483,0.7382,0.6903
726,ShippingData.csv,DuplicatedAll,0.4,Reached.on.Time_Y.N,LogisticRegression,0.6555,0.7145,0.649,0.7448,0.6936
727,ShippingData.csv,DuplicatedAll,0.4,Reached.on.Time_Y.N,GaussianProcessClassifier,0.4477,0.5,0.1793,0.6458,0.2806
728,ShippingData.csv,DuplicatedAll,0.4,Reached.on.Time_Y.N,SGDClassifier,0.6636,,0.5522,0.8314,0.6636
729,ShippingData.csv,DuplicatedAll,0.4,Reached.on.Time_Y.N,MLPClassifier,0.6468,0.5194,0.416,0.991,0.586
730,ShippingData.csv,DuplicatedAll,0.4,Reached.on.Time_Y.N,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
731,ShippingData.csv,DuplicatedAll,0.6,Reached.on.Time_Y.N,RandomForestClassifier,0.6573,0.727,0.5802,0.794,0.6705
732,ShippingData.csv,DuplicatedAll,0.6,Reached.on.Time_Y.N,ExtraTreesClassifier,0.6641,0.7297,0.6104,0.7827,0.6859
733,ShippingData.csv,DuplicatedAll,0.6,Reached.on.Time_Y.N,DecisionTreeClassifier,0.6495,0.5,0.6959,0.7137,0.7047
734,ShippingData.csv,DuplicatedAll,0.6,Reached.on.Time_Y.N,CatBoostClassifier,0.6418,0.73,0.5915,0.7592,0.665
735,ShippingData.csv,DuplicatedAll,0.6,Reached.on.Time_Y.N,KNeighborsClassifier,0.6409,0.6789,0.6657,0.7166,0.6902
736,ShippingData.csv,DuplicatedAll,0.6,Reached.on.Time_Y.N,SVC,0.6009,0.5025,1.0,0.6009,0.7507
737,ShippingData.csv,DuplicatedAll,0.6,Reached.on.Time_Y.N,GradientBoostingClassifier,0.6641,0.7265,0.5113,0.8791,0.6466
738,ShippingData.csv,DuplicatedAll,0.6,Reached.on.Time_Y.N,AdaBoostClassifier,0.6559,0.7211,0.5,0.8732,0.6359
739,ShippingData.csv,DuplicatedAll,0.6,Reached.on.Time_Y.N,GaussianProcessClassifier,0.45,0.5,0.1838,0.6497,0.2866
740,ShippingData.csv,DuplicatedAll,0.6,Reached.on.Time_Y.N,GaussianNB,0.6623,0.6896,0.4493,0.9754,0.6152
741,ShippingData.csv,DuplicatedAll,0.6,Reached.on.Time_Y.N,QuadraticDiscriminantAnalysis,0.6591,0.71,0.4576,0.9483,0.6173
742,ShippingData.csv,DuplicatedAll,0.6,Reached.on.Time_Y.N,RidgeClassifier,0.6523,,0.6392,0.7458,0.6884
743,ShippingData.csv,DuplicatedAll,0.6,Reached.on.Time_Y.N,LinearDiscriminantAnalysis,0.6527,0.7216,0.6377,0.7473,0.6882
744,ShippingData.csv,DuplicatedAll,0.6,Reached.on.Time_Y.N,LogisticRegression,0.6518,0.7073,0.6384,0.7456,0.6879
745,ShippingData.csv,DuplicatedAll,0.6,Reached.on.Time_Y.N,MLPClassifier,0.6182,0.7129,0.9508,0.6186,0.7496
746,ShippingData.csv,DuplicatedAll,0.6,Reached.on.Time_Y.N,SGDClassifier,0.6314,,0.3865,1.0,0.5576
747,ShippingData.csv,DuplicatedAll,0.6,Reached.on.Time_Y.N,DummyClassifier,0.6009,0.5,1.0,0.6009,0.7507
748,ShippingData.csv,DuplicatedAll,0.8,Reached.on.Time_Y.N,ExtraTreesClassifier,0.645,0.7251,0.5961,0.7614,0.6686
749,ShippingData.csv,DuplicatedAll,0.8,Reached.on.Time_Y.N,RandomForestClassifier,0.645,0.7154,0.5779,0.7741,0.6618
750,ShippingData.csv,DuplicatedAll,0.8,Reached.on.Time_Y.N,DecisionTreeClassifier,0.6327,0.5,0.6891,0.6965,0.6928
751,ShippingData.csv,DuplicatedAll,0.8,Reached.on.Time_Y.N,CatBoostClassifier,0.6464,0.7279,0.6036,0.7586,0.6723
752,ShippingData.csv,DuplicatedAll,0.8,Reached.on.Time_Y.N,KNeighborsClassifier,0.6455,0.6813,0.6725,0.7193,0.6951
753,ShippingData.csv,DuplicatedAll,0.8,Reached.on.Time_Y.N,SVC,0.6009,0.5038,1.0,0.6009,0.7507
754,ShippingData.csv,DuplicatedAll,0.8,Reached.on.Time_Y.N,GradientBoostingClassifier,0.6586,0.7248,0.5174,0.8582,0.6456
