",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
216,recruitment_data.csv,Outlier,0.2,ExperienceYears,SGDClassifier,0.6833,,0.8602,0.4938,0.6275
217,recruitment_data.csv,Outlier,0.2,ExperienceYears,KNeighborsClassifier,0.72,0.3544,0.3656,0.5763,0.4474
218,recruitment_data.csv,Outlier,0.2,ExperienceYears,SVC,0.69,0.52,0.0,0.0,0.0
219,recruitment_data.csv,Outlier,0.2,ExperienceYears,DummyClassifier,0.69,0.5,0.0,0.0,0.0
220,recruitment_data.csv,Outlier,0.2,ExperienceYears,GaussianProcessClassifier,0.6433,0.5,0.4194,0.4239,0.4216
221,recruitment_data.csv,Outlier,0.4,ExperienceYears,GradientBoostingClassifier,0.8733,0.4004,0.7419,0.8313,0.7841
222,recruitment_data.csv,Outlier,0.4,ExperienceYears,GaussianNB,0.86,0.2827,0.6452,0.8696,0.7407
223,recruitment_data.csv,Outlier,0.4,ExperienceYears,CatBoostClassifier,0.8867,0.351,0.7204,0.8933,0.7976
224,recruitment_data.csv,Outlier,0.4,ExperienceYears,AdaBoostClassifier,0.89,0.3456,0.7419,0.8846,0.807
225,recruitment_data.csv,Outlier,0.4,ExperienceYears,RidgeClassifier,0.87,,0.6774,0.875,0.7636
226,recruitment_data.csv,Outlier,0.4,ExperienceYears,RandomForestClassifier,0.86,0.3063,0.6344,0.8806,0.7375
227,recruitment_data.csv,Outlier,0.4,ExperienceYears,ExtraTreesClassifier,0.8533,0.3103,0.6559,0.8356,0.7349
228,recruitment_data.csv,Outlier,0.4,ExperienceYears,LinearDiscriminantAnalysis,0.8667,0.3327,0.7097,0.8354,0.7674
229,recruitment_data.csv,Outlier,0.4,ExperienceYears,LogisticRegression,0.8733,0.3136,0.7097,0.8571,0.7765
230,recruitment_data.csv,Outlier,0.4,ExperienceYears,QuadraticDiscriminantAnalysis,0.8433,0.3587,0.6559,0.8026,0.7219
231,recruitment_data.csv,Outlier,0.4,ExperienceYears,MLPClassifier,0.8267,0.3715,0.6774,0.7412,0.7079
232,recruitment_data.csv,Outlier,0.4,ExperienceYears,DecisionTreeClassifier,0.8067,0.5,0.7097,0.6804,0.6947
233,recruitment_data.csv,Outlier,0.4,ExperienceYears,SVC,0.69,0.52,0.0,0.0,0.0
234,recruitment_data.csv,Outlier,0.4,ExperienceYears,DummyClassifier,0.69,0.5,0.0,0.0,0.0
235,recruitment_data.csv,Outlier,0.4,ExperienceYears,KNeighborsClassifier,0.7167,0.3394,0.3548,0.569,0.4371
236,recruitment_data.csv,Outlier,0.4,ExperienceYears,SGDClassifier,0.69,,0.0,0.0,0.0
237,recruitment_data.csv,Outlier,0.4,ExperienceYears,GaussianProcessClassifier,0.6367,0.5,0.4086,0.413,0.4108
238,recruitment_data.csv,Outlier,0.6,ExperienceYears,CatBoostClassifier,0.87,0.3389,0.6667,0.8857,0.7607
239,recruitment_data.csv,Outlier,0.6,ExperienceYears,AdaBoostClassifier,0.8833,0.2829,0.7097,0.8919,0.7904
240,recruitment_data.csv,Outlier,0.6,ExperienceYears,ExtraTreesClassifier,0.8533,0.2981,0.6344,0.8551,0.7284
241,recruitment_data.csv,Outlier,0.6,ExperienceYears,RidgeClassifier,0.8633,,0.6667,0.8611,0.7515
242,recruitment_data.csv,Outlier,0.6,ExperienceYears,LogisticRegression,0.86,0.3108,0.6774,0.84,0.75
243,recruitment_data.csv,Outlier,0.6,ExperienceYears,LinearDiscriminantAnalysis,0.86,0.3297,0.6989,0.8228,0.7558
244,recruitment_data.csv,Outlier,0.6,ExperienceYears,GaussianNB,0.8567,0.2687,0.6344,0.8676,0.7329
245,recruitment_data.csv,Outlier,0.6,ExperienceYears,RandomForestClassifier,0.86,0.3044,0.6344,0.8806,0.7375
246,recruitment_data.csv,Outlier,0.6,ExperienceYears,GradientBoostingClassifier,0.8733,0.3687,0.7097,0.8571,0.7765
247,recruitment_data.csv,Outlier,0.6,ExperienceYears,QuadraticDiscriminantAnalysis,0.8333,0.3479,0.6129,0.8028,0.6951
248,recruitment_data.csv,Outlier,0.6,ExperienceYears,MLPClassifier,0.7867,0.2177,0.3871,0.8372,0.5294
249,recruitment_data.csv,Outlier,0.6,ExperienceYears,DecisionTreeClassifier,0.8333,0.5,0.7742,0.7129,0.7423
250,recruitment_data.csv,Outlier,0.6,ExperienceYears,SVC,0.69,0.5176,0.0,0.0,0.0
251,recruitment_data.csv,Outlier,0.6,ExperienceYears,DummyClassifier,0.69,0.5,0.0,0.0,0.0
252,recruitment_data.csv,Outlier,0.6,ExperienceYears,SGDClassifier,0.6,,0.9355,0.4328,0.5918
253,recruitment_data.csv,Outlier,0.6,ExperienceYears,KNeighborsClassifier,0.7067,0.3375,0.3441,0.5424,0.4211
254,recruitment_data.csv,Outlier,0.6,ExperienceYears,GaussianProcessClassifier,0.64,0.5,0.3978,0.4157,0.4066
255,recruitment_data.csv,Outlier,0.8,ExperienceYears,CatBoostClassifier,0.8667,0.3544,0.6559,0.8841,0.7531
256,recruitment_data.csv,Outlier,0.8,ExperienceYears,GradientBoostingClassifier,0.8633,0.3576,0.7097,0.825,0.763
257,recruitment_data.csv,Outlier,0.8,ExperienceYears,ExtraTreesClassifier,0.8367,0.3206,0.6022,0.8235,0.6957
258,recruitment_data.csv,Outlier,0.8,ExperienceYears,RidgeClassifier,0.8633,,0.6667,0.8611,0.7515
259,recruitment_data.csv,Outlier,0.8,ExperienceYears,GaussianNB,0.86,0.2745,0.6452,0.8696,0.7407
260,recruitment_data.csv,Outlier,0.8,ExperienceYears,LogisticRegression,0.86,0.3124,0.6774,0.84,0.75
261,recruitment_data.csv,Outlier,0.8,ExperienceYears,LinearDiscriminantAnalysis,0.8633,0.3309,0.6989,0.8333,0.7602
262,recruitment_data.csv,Outlier,0.8,ExperienceYears,RandomForestClassifier,0.85,0.3161,0.6452,0.8333,0.7273
263,recruitment_data.csv,Outlier,0.8,ExperienceYears,AdaBoostClassifier,0.88,0.2395,0.6989,0.8904,0.7831
264,recruitment_data.csv,Outlier,0.8,ExperienceYears,QuadraticDiscriminantAnalysis,0.8367,0.3492,0.6237,0.8056,0.703
265,recruitment_data.csv,Outlier,0.8,ExperienceYears,MLPClassifier,0.7867,0.2051,0.3871,0.8372,0.5294
266,recruitment_data.csv,Outlier,0.8,ExperienceYears,DecisionTreeClassifier,0.8033,0.5,0.6989,0.6771,0.6878
267,recruitment_data.csv,Outlier,0.8,ExperienceYears,SVC,0.69,0.5176,0.0,0.0,0.0
268,recruitment_data.csv,Outlier,0.8,ExperienceYears,DummyClassifier,0.69,0.5,0.0,0.0,0.0
269,recruitment_data.csv,Outlier,0.8,ExperienceYears,KNeighborsClassifier,0.7067,0.3436,0.3441,0.5424,0.4211
270,recruitment_data.csv,Outlier,0.8,ExperienceYears,SGDClassifier,0.7167,,0.7527,0.5303,0.6222
271,recruitment_data.csv,Outlier,0.8,ExperienceYears,GaussianProcessClassifier,0.6367,0.5,0.3978,0.4111,0.4044
272,recruitment_data.csv,Outlier,0.2,PreviousCompanies,CatBoostClassifier,0.8767,0.3536,0.6882,0.8889,0.7758
273,recruitment_data.csv,Outlier,0.2,PreviousCompanies,GaussianNB,0.8533,0.2868,0.6452,0.8451,0.7317
274,recruitment_data.csv,Outlier,0.2,PreviousCompanies,ExtraTreesClassifier,0.8433,0.2933,0.6237,0.8286,0.7117
275,recruitment_data.csv,Outlier,0.2,PreviousCompanies,RidgeClassifier,0.87,,0.6882,0.8649,0.7665
276,recruitment_data.csv,Outlier,0.2,PreviousCompanies,LinearDiscriminantAnalysis,0.8567,0.3309,0.6882,0.8205,0.7485
277,recruitment_data.csv,Outlier,0.2,PreviousCompanies,LogisticRegression,0.8667,0.3124,0.6882,0.8533,0.7619
278,recruitment_data.csv,Outlier,0.2,PreviousCompanies,GradientBoostingClassifier,0.8667,0.3595,0.7204,0.8272,0.7701
279,recruitment_data.csv,Outlier,0.2,PreviousCompanies,RandomForestClassifier,0.86,0.298,0.6344,0.8806,0.7375
280,recruitment_data.csv,Outlier,0.2,PreviousCompanies,QuadraticDiscriminantAnalysis,0.84,0.3593,0.6559,0.7922,0.7176
281,recruitment_data.csv,Outlier,0.2,PreviousCompanies,AdaBoostClassifier,0.89,0.2618,0.7312,0.8947,0.8047
282,recruitment_data.csv,Outlier,0.2,PreviousCompanies,MLPClassifier,0.8267,0.281,0.5699,0.8154,0.6709
283,recruitment_data.csv,Outlier,0.2,PreviousCompanies,DecisionTreeClassifier,0.8033,0.5,0.6882,0.6809,0.6845
284,recruitment_data.csv,Outlier,0.2,PreviousCompanies,SVC,0.69,0.5176,0.0,0.0,0.0
285,recruitment_data.csv,Outlier,0.2,PreviousCompanies,DummyClassifier,0.69,0.5,0.0,0.0,0.0
286,recruitment_data.csv,Outlier,0.2,PreviousCompanies,SGDClassifier,0.73,,0.172,0.8,0.2832
287,recruitment_data.csv,Outlier,0.2,PreviousCompanies,KNeighborsClassifier,0.7067,0.3436,0.3441,0.5424,0.4211
288,recruitment_data.csv,Outlier,0.2,PreviousCompanies,GaussianProcessClassifier,0.6367,0.5,0.3978,0.4111,0.4044
289,recruitment_data.csv,Outlier,0.4,PreviousCompanies,RandomForestClassifier,0.87,0.3083,0.6667,0.8857,0.7607
290,recruitment_data.csv,Outlier,0.4,PreviousCompanies,ExtraTreesClassifier,0.8467,0.3164,0.6452,0.8219,0.7229
291,recruitment_data.csv,Outlier,0.4,PreviousCompanies,GradientBoostingClassifier,0.86,0.3739,0.6989,0.8228,0.7558
292,recruitment_data.csv,Outlier,0.4,PreviousCompanies,CatBoostClassifier,0.8867,0.3418,0.7097,0.9041,0.7952
293,recruitment_data.csv,Outlier,0.4,PreviousCompanies,GaussianNB,0.85,0.2785,0.6344,0.8429,0.7239
294,recruitment_data.csv,Outlier,0.4,PreviousCompanies,RidgeClassifier,0.8633,,0.6882,0.8421,0.7574
295,recruitment_data.csv,Outlier,0.4,PreviousCompanies,LinearDiscriminantAnalysis,0.8567,0.3314,0.6882,0.8205,0.7485
296,recruitment_data.csv,Outlier,0.4,PreviousCompanies,LogisticRegression,0.86,0.3135,0.6882,0.8312,0.7529
297,recruitment_data.csv,Outlier,0.4,PreviousCompanies,QuadraticDiscriminantAnalysis,0.8333,0.3512,0.6237,0.7945,0.6988
298,recruitment_data.csv,Outlier,0.4,PreviousCompanies,AdaBoostClassifier,0.8833,0.2558,0.6989,0.9028,0.7879
299,recruitment_data.csv,Outlier,0.4,PreviousCompanies,MLPClassifier,0.81,0.4366,0.6882,0.6957,0.6919
300,recruitment_data.csv,Outlier,0.4,PreviousCompanies,DecisionTreeClassifier,0.8233,0.5,0.7312,0.7083,0.7196
301,recruitment_data.csv,Outlier,0.4,PreviousCompanies,SVC,0.69,0.52,0.0,0.0,0.0
302,recruitment_data.csv,Outlier,0.4,PreviousCompanies,DummyClassifier,0.69,0.5,0.0,0.0,0.0
303,recruitment_data.csv,Outlier,0.4,PreviousCompanies,SGDClassifier,0.8433,,0.5376,0.9259,0.6803
304,recruitment_data.csv,Outlier,0.4,PreviousCompanies,KNeighborsClassifier,0.7067,0.3436,0.3441,0.5424,0.4211
305,recruitment_data.csv,Outlier,0.4,PreviousCompanies,GaussianProcessClassifier,0.6367,0.5,0.3978,0.4111,0.4044
306,recruitment_data.csv,Outlier,0.6,PreviousCompanies,CatBoostClassifier,0.88,0.3451,0.6989,0.8904,0.7831
307,recruitment_data.csv,Outlier,0.6,PreviousCompanies,RandomForestClassifier,0.86,0.2865,0.6559,0.8592,0.7439
308,recruitment_data.csv,Outlier,0.6,PreviousCompanies,GradientBoostingClassifier,0.8667,0.3773,0.7419,0.8118,0.7753
309,recruitment_data.csv,Outlier,0.6,PreviousCompanies,ExtraTreesClassifier,0.8433,0.3047,0.6344,0.8194,0.7152
310,recruitment_data.csv,Outlier,0.6,PreviousCompanies,GaussianNB,0.85,0.2651,0.6344,0.8429,0.7239
311,recruitment_data.csv,Outlier,0.6,PreviousCompanies,RidgeClassifier,0.8633,,0.6774,0.8514,0.7545
312,recruitment_data.csv,Outlier,0.6,PreviousCompanies,LogisticRegression,0.8633,0.3085,0.6882,0.8421,0.7574
313,recruitment_data.csv,Outlier,0.6,PreviousCompanies,AdaBoostClassifier,0.8933,0.263,0.7419,0.8961,0.8118
314,recruitment_data.csv,Outlier,0.6,PreviousCompanies,LinearDiscriminantAnalysis,0.8567,0.3277,0.6882,0.8205,0.7485
315,recruitment_data.csv,Outlier,0.6,PreviousCompanies,QuadraticDiscriminantAnalysis,0.83,0.3394,0.6022,0.8,0.6871
316,recruitment_data.csv,Outlier,0.6,PreviousCompanies,MLPClassifier,0.79,0.4399,0.6774,0.6562,0.6667
317,recruitment_data.csv,Outlier,0.6,PreviousCompanies,DecisionTreeClassifier,0.8133,0.5,0.6882,0.7033,0.6957
318,recruitment_data.csv,Outlier,0.6,PreviousCompanies,SVC,0.69,0.52,0.0,0.0,0.0
319,recruitment_data.csv,Outlier,0.6,PreviousCompanies,DummyClassifier,0.69,0.5,0.0,0.0,0.0
320,recruitment_data.csv,Outlier,0.6,PreviousCompanies,KNeighborsClassifier,0.7067,0.3436,0.3441,0.5424,0.4211
321,recruitment_data.csv,Outlier,0.6,PreviousCompanies,SGDClassifier,0.7067,,0.0538,1.0,0.102
322,recruitment_data.csv,Outlier,0.6,PreviousCompanies,GaussianProcessClassifier,0.6367,0.5,0.3978,0.4111,0.4044
323,recruitment_data.csv,Outlier,0.8,PreviousCompanies,CatBoostClassifier,0.8767,0.3392,0.6882,0.8889,0.7758
324,recruitment_data.csv,Outlier,0.8,PreviousCompanies,ExtraTreesClassifier,0.8533,0.2875,0.6452,0.8451,0.7317
325,recruitment_data.csv,Outlier,0.8,PreviousCompanies,RandomForestClassifier,0.86,0.292,0.6559,0.8592,0.7439
326,recruitment_data.csv,Outlier,0.8,PreviousCompanies,GaussianNB,0.85,0.2675,0.6344,0.8429,0.7239
327,recruitment_data.csv,Outlier,0.8,PreviousCompanies,RidgeClassifier,0.8633,,0.6774,0.8514,0.7545
328,recruitment_data.csv,Outlier,0.8,PreviousCompanies,LinearDiscriminantAnalysis,0.8567,0.3249,0.6882,0.8205,0.7485
329,recruitment_data.csv,Outlier,0.8,PreviousCompanies,GradientBoostingClassifier,0.8667,0.3589,0.7097,0.8354,0.7674
330,recruitment_data.csv,Outlier,0.8,PreviousCompanies,AdaBoostClassifier,0.8733,0.2597,0.6882,0.8767,0.7711
331,recruitment_data.csv,Outlier,0.8,PreviousCompanies,LogisticRegression,0.86,0.3066,0.6774,0.84,0.75
332,recruitment_data.csv,Outlier,0.8,PreviousCompanies,QuadraticDiscriminantAnalysis,0.83,0.3377,0.6022,0.8,0.6871
333,recruitment_data.csv,Outlier,0.8,PreviousCompanies,MLPClassifier,0.7933,0.4085,0.6237,0.6824,0.6517
334,recruitment_data.csv,Outlier,0.8,PreviousCompanies,DecisionTreeClassifier,0.81,0.5,0.6882,0.6957,0.6919
335,recruitment_data.csv,Outlier,0.8,PreviousCompanies,SVC,0.69,0.52,0.0,0.0,0.0
336,recruitment_data.csv,Outlier,0.8,PreviousCompanies,DummyClassifier,0.69,0.5,0.0,0.0,0.0
337,recruitment_data.csv,Outlier,0.8,PreviousCompanies,SGDClassifier,0.7367,,0.8172,0.5507,0.658
338,recruitment_data.csv,Outlier,0.8,PreviousCompanies,KNeighborsClassifier,0.71,0.3423,0.3441,0.5517,0.4238
339,recruitment_data.csv,Outlier,0.8,PreviousCompanies,GaussianProcessClassifier,0.6367,0.5,0.3978,0.4111,0.4044
340,recruitment_data.csv,Outlier,0.2,InterviewScore,GaussianNB,0.8467,0.2954,0.6237,0.8406,0.716
341,recruitment_data.csv,Outlier,0.2,InterviewScore,CatBoostClassifier,0.8767,0.349,0.6882,0.8889,0.7758
342,recruitment_data.csv,Outlier,0.2,InterviewScore,GradientBoostingClassifier,0.8833,0.3336,0.7312,0.8718,0.7953
343,recruitment_data.csv,Outlier,0.2,InterviewScore,LinearDiscriminantAnalysis,0.85,0.3281,0.6452,0.8333,0.7273
344,recruitment_data.csv,Outlier,0.2,InterviewScore,RandomForestClassifier,0.85,0.3112,0.6559,0.8243,0.7305
345,recruitment_data.csv,Outlier,0.2,InterviewScore,QuadraticDiscriminantAnalysis,0.8367,0.3397,0.6237,0.8056,0.703
346,recruitment_data.csv,Outlier,0.2,InterviewScore,RidgeClassifier,0.8467,,0.6129,0.8507,0.7125
347,recruitment_data.csv,Outlier,0.2,InterviewScore,ExtraTreesClassifier,0.8433,0.3094,0.6452,0.8108,0.7186
348,recruitment_data.csv,Outlier,0.2,InterviewScore,LogisticRegression,0.85,0.3132,0.6344,0.8429,0.7239
349,recruitment_data.csv,Outlier,0.2,InterviewScore,AdaBoostClassifier,0.8633,0.2561,0.6667,0.8611,0.7515
350,recruitment_data.csv,Outlier,0.2,InterviewScore,MLPClassifier,0.7933,0.4528,0.6667,0.6667,0.6667
351,recruitment_data.csv,Outlier,0.2,InterviewScore,DecisionTreeClassifier,0.7567,0.5,0.5699,0.6163,0.5922
352,recruitment_data.csv,Outlier,0.2,InterviewScore,SGDClassifier,0.4667,,0.9677,0.3644,0.5294
353,recruitment_data.csv,Outlier,0.2,InterviewScore,SVC,0.69,0.52,0.0,0.0,0.0
354,recruitment_data.csv,Outlier,0.2,InterviewScore,DummyClassifier,0.69,0.5,0.0,0.0,0.0
355,recruitment_data.csv,Outlier,0.2,InterviewScore,KNeighborsClassifier,0.7067,0.3348,0.3548,0.541,0.4286
356,recruitment_data.csv,Outlier,0.2,InterviewScore,GaussianProcessClassifier,0.6367,0.5,0.3978,0.4111,0.4044
357,recruitment_data.csv,Outlier,0.4,InterviewScore,GaussianNB,0.8467,0.2928,0.6129,0.8507,0.7125
358,recruitment_data.csv,Outlier,0.4,InterviewScore,LinearDiscriminantAnalysis,0.85,0.3324,0.6452,0.8333,0.7273
359,recruitment_data.csv,Outlier,0.4,InterviewScore,CatBoostClassifier,0.88,0.3477,0.7097,0.88,0.7857
360,recruitment_data.csv,Outlier,0.4,InterviewScore,ExtraTreesClassifier,0.8367,0.3187,0.6237,0.8056,0.703
361,recruitment_data.csv,Outlier,0.4,InterviewScore,RidgeClassifier,0.8467,,0.6129,0.8507,0.7125
362,recruitment_data.csv,Outlier,0.4,InterviewScore,RandomForestClassifier,0.8333,0.3266,0.6344,0.7867,0.7024
363,recruitment_data.csv,Outlier,0.4,InterviewScore,LogisticRegression,0.8533,0.3192,0.6344,0.8551,0.7284
364,recruitment_data.csv,Outlier,0.4,InterviewScore,QuadraticDiscriminantAnalysis,0.8367,0.3339,0.6237,0.8056,0.703
365,recruitment_data.csv,Outlier,0.4,InterviewScore,AdaBoostClassifier,0.8633,0.279,0.6667,0.8611,0.7515
366,recruitment_data.csv,Outlier,0.4,InterviewScore,GradientBoostingClassifier,0.8767,0.3171,0.7097,0.8684,0.7811
367,recruitment_data.csv,Outlier,0.4,InterviewScore,MLPClassifier,0.81,0.2964,0.4624,0.86,0.6014
368,recruitment_data.csv,Outlier,0.4,InterviewScore,DecisionTreeClassifier,0.77,0.5,0.6022,0.6364,0.6188
369,recruitment_data.csv,Outlier,0.4,InterviewScore,SVC,0.69,0.52,0.0,0.0,0.0
370,recruitment_data.csv,Outlier,0.4,InterviewScore,DummyClassifier,0.69,0.5,0.0,0.0,0.0
371,recruitment_data.csv,Outlier,0.4,InterviewScore,KNeighborsClassifier,0.6933,0.3429,0.3226,0.5085,0.3947
372,recruitment_data.csv,Outlier,0.4,InterviewScore,SGDClassifier,0.62,,0.8602,0.442,0.5839
373,recruitment_data.csv,Outlier,0.4,InterviewScore,GaussianProcessClassifier,0.6367,0.5,0.3978,0.4111,0.4044
374,recruitment_data.csv,Outlier,0.6,InterviewScore,CatBoostClassifier,0.8833,0.3287,0.6989,0.9028,0.7879
375,recruitment_data.csv,Outlier,0.6,InterviewScore,ExtraTreesClassifier,0.85,0.3227,0.6452,0.8333,0.7273
376,recruitment_data.csv,Outlier,0.6,InterviewScore,GaussianNB,0.8467,0.2829,0.6129,0.8507,0.7125
377,recruitment_data.csv,Outlier,0.6,InterviewScore,RandomForestClassifier,0.8533,0.3317,0.6452,0.8451,0.7317
378,recruitment_data.csv,Outlier,0.6,InterviewScore,LinearDiscriminantAnalysis,0.85,0.331,0.6452,0.8333,0.7273
379,recruitment_data.csv,Outlier,0.6,InterviewScore,LogisticRegression,0.85,0.3179,0.6237,0.8529,0.7205
380,recruitment_data.csv,Outlier,0.6,InterviewScore,QuadraticDiscriminantAnalysis,0.84,0.3241,0.6344,0.8082,0.7108
381,recruitment_data.csv,Outlier,0.6,InterviewScore,RidgeClassifier,0.8467,,0.6129,0.8507,0.7125
382,recruitment_data.csv,Outlier,0.6,InterviewScore,GradientBoostingClassifier,0.8733,0.2978,0.6989,0.8667,0.7738
383,recruitment_data.csv,Outlier,0.6,InterviewScore,AdaBoostClassifier,0.88,0.2811,0.6774,0.913,0.7778
384,recruitment_data.csv,Outlier,0.6,InterviewScore,MLPClassifier,0.78,0.2372,0.4301,0.7547,0.5479
385,recruitment_data.csv,Outlier,0.6,InterviewScore,DecisionTreeClassifier,0.75,0.5,0.6452,0.5882,0.6154
386,recruitment_data.csv,Outlier,0.6,InterviewScore,SVC,0.69,0.5145,0.0,0.0,0.0
387,recruitment_data.csv,Outlier,0.6,InterviewScore,DummyClassifier,0.69,0.5,0.0,0.0,0.0
388,recruitment_data.csv,Outlier,0.6,InterviewScore,KNeighborsClassifier,0.6967,0.3462,0.3333,0.5167,0.4052
389,recruitment_data.csv,Outlier,0.6,InterviewScore,SGDClassifier,0.5067,,0.9355,0.3799,0.5404
390,recruitment_data.csv,Outlier,0.6,InterviewScore,GaussianProcessClassifier,0.64,0.5,0.3978,0.4157,0.4066
391,recruitment_data.csv,Outlier,0.8,InterviewScore,ExtraTreesClassifier,0.8467,0.3384,0.6667,0.8052,0.7294
392,recruitment_data.csv,Outlier,0.8,InterviewScore,GaussianNB,0.8467,0.2912,0.6129,0.8507,0.7125
393,recruitment_data.csv,Outlier,0.8,InterviewScore,QuadraticDiscriminantAnalysis,0.84,0.3329,0.6344,0.8082,0.7108
394,recruitment_data.csv,Outlier,0.8,InterviewScore,LinearDiscriminantAnalysis,0.85,0.3333,0.6344,0.8429,0.7239
395,recruitment_data.csv,Outlier,0.8,InterviewScore,RandomForestClassifier,0.8567,0.365,0.6452,0.8571,0.7362
396,recruitment_data.csv,Outlier,0.8,InterviewScore,RidgeClassifier,0.85,,0.6237,0.8529,0.7205
397,recruitment_data.csv,Outlier,0.8,InterviewScore,LogisticRegression,0.8533,0.3202,0.6344,0.8551,0.7284
398,recruitment_data.csv,Outlier,0.8,InterviewScore,CatBoostClassifier,0.8767,0.343,0.6774,0.9,0.773
399,recruitment_data.csv,Outlier,0.8,InterviewScore,GradientBoostingClassifier,0.86,0.3144,0.6667,0.8493,0.747
400,recruitment_data.csv,Outlier,0.8,InterviewScore,AdaBoostClassifier,0.8767,0.2793,0.6667,0.9118,0.7702
401,recruitment_data.csv,Outlier,0.8,InterviewScore,MLPClassifier,0.76,0.42,0.6559,0.604,0.6289
402,recruitment_data.csv,Outlier,0.8,InterviewScore,DecisionTreeClassifier,0.7933,0.5,0.5806,0.7013,0.6353
403,recruitment_data.csv,Outlier,0.8,InterviewScore,SGDClassifier,0.7833,,0.6559,0.6489,0.6524
404,recruitment_data.csv,Outlier,0.8,InterviewScore,SVC,0.69,0.5145,0.0,0.0,0.0
405,recruitment_data.csv,Outlier,0.8,InterviewScore,DummyClassifier,0.69,0.5,0.0,0.0,0.0
406,recruitment_data.csv,Outlier,0.8,InterviewScore,KNeighborsClassifier,0.6933,0.3503,0.3333,0.5082,0.4026
407,recruitment_data.csv,Outlier,0.8,InterviewScore,GaussianProcessClassifier,0.64,0.5,0.3978,0.4157,0.4066
408,recruitment_data.csv,Outlier,0.2,SkillScore,ExtraTreesClassifier,0.8567,0.3275,0.6667,0.8378,0.7425
409,recruitment_data.csv,Outlier,0.2,SkillScore,GaussianNB,0.8233,0.2854,0.6344,0.7564,0.6901
410,recruitment_data.csv,Outlier,0.2,SkillScore,RandomForestClassifier,0.8533,0.3243,0.6237,0.8657,0.725
411,recruitment_data.csv,Outlier,0.2,SkillScore,CatBoostClassifier,0.8633,0.3277,0.6667,0.8611,0.7515
412,recruitment_data.csv,Outlier,0.2,SkillScore,RidgeClassifier,0.81,,0.5591,0.7647,0.646
413,recruitment_data.csv,Outlier,0.2,SkillScore,LogisticRegression,0.8133,0.3021,0.5699,0.7681,0.6543
414,recruitment_data.csv,Outlier,0.2,SkillScore,LinearDiscriminantAnalysis,0.8233,0.3141,0.6129,0.7703,0.6826
415,recruitment_data.csv,Outlier,0.2,SkillScore,QuadraticDiscriminantAnalysis,0.82,0.3085,0.6452,0.7407,0.6897
416,recruitment_data.csv,Outlier,0.2,SkillScore,GradientBoostingClassifier,0.8733,0.2728,0.6882,0.8767,0.7711
417,recruitment_data.csv,Outlier,0.2,SkillScore,AdaBoostClassifier,0.8667,0.2378,0.6559,0.8841,0.7531
418,recruitment_data.csv,Outlier,0.2,SkillScore,DecisionTreeClassifier,0.8067,0.5,0.6452,0.7059,0.6742
419,recruitment_data.csv,Outlier,0.2,SkillScore,MLPClassifier,0.7633,0.2823,0.3763,0.7292,0.4965
420,recruitment_data.csv,Outlier,0.2,SkillScore,SVC,0.69,0.5145,0.0,0.0,0.0
421,recruitment_data.csv,Outlier,0.2,SkillScore,DummyClassifier,0.69,0.5,0.0,0.0,0.0
422,recruitment_data.csv,Outlier,0.2,SkillScore,SGDClassifier,0.5933,,0.6774,0.4065,0.5081
423,recruitment_data.csv,Outlier,0.2,SkillScore,KNeighborsClassifier,0.6933,0.3503,0.3333,0.5082,0.4026
424,recruitment_data.csv,Outlier,0.2,SkillScore,GaussianProcessClassifier,0.64,0.5,0.3978,0.4157,0.4066
425,recruitment_data.csv,Outlier,0.4,SkillScore,GaussianNB,0.81,0.2738,0.6237,0.725,0.6705
426,recruitment_data.csv,Outlier,0.4,SkillScore,RandomForestClassifier,0.8433,0.2892,0.6452,0.8108,0.7186
427,recruitment_data.csv,Outlier,0.4,SkillScore,RidgeClassifier,0.7933,,0.5161,0.7385,0.6076
428,recruitment_data.csv,Outlier,0.4,SkillScore,LinearDiscriminantAnalysis,0.81,0.3186,0.5806,0.75,0.6545
429,recruitment_data.csv,Outlier,0.4,SkillScore,LogisticRegression,0.8,0.3073,0.5376,0.7463,0.625
430,recruitment_data.csv,Outlier,0.4,SkillScore,CatBoostClassifier,0.8667,0.3029,0.6882,0.8533,0.7619
431,recruitment_data.csv,Outlier,0.4,SkillScore,ExtraTreesClassifier,0.8433,0.3031,0.6667,0.7949,0.7251
432,recruitment_data.csv,Outlier,0.4,SkillScore,QuadraticDiscriminantAnalysis,0.82,0.2937,0.6344,0.7468,0.686
433,recruitment_data.csv,Outlier,0.4,SkillScore,GradientBoostingClassifier,0.8567,0.2996,0.6667,0.8378,0.7425
434,recruitment_data.csv,Outlier,0.4,SkillScore,AdaBoostClassifier,0.8833,0.2534,0.6774,0.9265,0.7826
435,recruitment_data.csv,Outlier,0.4,SkillScore,MLPClassifier,0.7967,0.2559,0.4194,0.8478,0.5612
436,recruitment_data.csv,Outlier,0.4,SkillScore,DecisionTreeClassifier,0.8133,0.5,0.6667,0.7126,0.6889
437,recruitment_data.csv,Outlier,0.4,SkillScore,SVC,0.69,0.5097,0.0,0.0,0.0
438,recruitment_data.csv,Outlier,0.4,SkillScore,DummyClassifier,0.69,0.5,0.0,0.0,0.0
439,recruitment_data.csv,Outlier,0.4,SkillScore,KNeighborsClassifier,0.6933,0.3503,0.3333,0.5082,0.4026
