",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
596,loan_approval.csv,Missing,0.6, bank_asset_value,DecisionTreeClassifier,0.9766,0.5,0.97,0.9923,0.981
597,loan_approval.csv,Missing,0.6, bank_asset_value,CatBoostClassifier,0.9824,0.3947,0.985,0.9868,0.9859
598,loan_approval.csv,Missing,0.6, bank_asset_value,RandomForestClassifier,0.9754,0.6842,0.9719,0.9885,0.9801
599,loan_approval.csv,Missing,0.6, bank_asset_value,AdaBoostClassifier,0.9625,0.5768,0.9606,0.979,0.9697
600,loan_approval.csv,Missing,0.6, bank_asset_value,ExtraTreesClassifier,0.9555,0.7345,0.9587,0.9696,0.9642
601,loan_approval.csv,Missing,0.6, bank_asset_value,RidgeClassifier,0.918,,0.9081,0.9584,0.9326
602,loan_approval.csv,Missing,0.6, bank_asset_value,QuadraticDiscriminantAnalysis,0.9227,0.7896,0.9287,0.9465,0.9375
603,loan_approval.csv,Missing,0.6, bank_asset_value,LinearDiscriminantAnalysis,0.9169,0.6533,0.9043,0.9602,0.9314
604,loan_approval.csv,Missing,0.6, bank_asset_value,LogisticRegression,0.7857,0.7127,0.8818,0.7966,0.837
605,loan_approval.csv,Missing,0.6, bank_asset_value,GaussianNB,0.7447,0.9412,0.9568,0.7234,0.8239
606,loan_approval.csv,Missing,0.6, bank_asset_value,SVC,0.6241,0.5,1.0,0.6241,0.7686
607,loan_approval.csv,Missing,0.6, bank_asset_value,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
608,loan_approval.csv,Missing,0.6, bank_asset_value,SGDClassifier,0.6241,,0.985,0.6265,0.7659
609,loan_approval.csv,Missing,0.6, bank_asset_value,KNeighborsClassifier,0.5293,0.5054,0.6848,0.6093,0.6449
610,loan_approval.csv,Missing,0.6, bank_asset_value,MLPClassifier,0.6124,0.5,0.9381,0.6266,0.7513
611,loan_approval.csv,Missing,0.6, bank_asset_value,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
612,loan_approval.csv,Missing,0.8, bank_asset_value,CatBoostClassifier,0.9859,0.4542,0.9869,0.9906,0.9887
613,loan_approval.csv,Missing,0.8, bank_asset_value,RandomForestClassifier,0.9824,0.6215,0.9775,0.9943,0.9858
614,loan_approval.csv,Missing,0.8, bank_asset_value,DecisionTreeClassifier,0.9742,0.5,0.9662,0.9923,0.9791
615,loan_approval.csv,Missing,0.8, bank_asset_value,GradientBoostingClassifier,0.9824,0.6916,0.9794,0.9924,0.9858
616,loan_approval.csv,Missing,0.8, bank_asset_value,AdaBoostClassifier,0.9707,0.5544,0.9775,0.9757,0.9766
617,loan_approval.csv,Missing,0.8, bank_asset_value,ExtraTreesClassifier,0.9567,0.7362,0.9625,0.9679,0.9652
618,loan_approval.csv,Missing,0.8, bank_asset_value,QuadraticDiscriminantAnalysis,0.9157,0.7967,0.9212,0.9424,0.9317
619,loan_approval.csv,Missing,0.8, bank_asset_value,RidgeClassifier,0.9204,,0.9118,0.9586,0.9346
620,loan_approval.csv,Missing,0.8, bank_asset_value,LinearDiscriminantAnalysis,0.9204,0.6563,0.9118,0.9586,0.9346
621,loan_approval.csv,Missing,0.8, bank_asset_value,LogisticRegression,0.7377,0.6733,0.8368,0.765,0.7993
622,loan_approval.csv,Missing,0.8, bank_asset_value,GaussianNB,0.7424,0.9358,0.955,0.722,0.8223
623,loan_approval.csv,Missing,0.8, bank_asset_value,SVC,0.6241,0.5,1.0,0.6241,0.7686
624,loan_approval.csv,Missing,0.8, bank_asset_value,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
625,loan_approval.csv,Missing,0.8, bank_asset_value,KNeighborsClassifier,0.541,0.48,0.7392,0.609,0.6678
626,loan_approval.csv,Missing,0.8, bank_asset_value,SGDClassifier,0.3993,,0.1707,0.5617,0.2619
627,loan_approval.csv,Missing,0.8, bank_asset_value,MLPClassifier,0.6241,0.5,0.9812,0.6271,0.7652
628,loan_approval.csv,Missing,0.8, bank_asset_value,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
629,loan_approval.csv,Missing,0.2, education,CatBoostClassifier,0.9801,0.3765,0.9812,0.9868,0.984
630,loan_approval.csv,Missing,0.2, education,GradientBoostingClassifier,0.9836,0.6445,0.9831,0.9905,0.9868
631,loan_approval.csv,Missing,0.2, education,DecisionTreeClassifier,0.9754,0.5,0.97,0.9904,0.9801
632,loan_approval.csv,Missing,0.2, education,RandomForestClassifier,0.9754,0.6674,0.97,0.9904,0.9801
633,loan_approval.csv,Missing,0.2, education,AdaBoostClassifier,0.9707,0.6016,0.97,0.9829,0.9764
634,loan_approval.csv,Missing,0.2, education,ExtraTreesClassifier,0.9461,0.7183,0.9475,0.9656,0.9564
635,loan_approval.csv,Missing,0.2, education,QuadraticDiscriminantAnalysis,0.9274,0.7987,0.9325,0.9503,0.9413
636,loan_approval.csv,Missing,0.2, education,RidgeClassifier,0.9169,,0.9081,0.9565,0.9317
637,loan_approval.csv,Missing,0.2, education,LinearDiscriminantAnalysis,0.9145,0.6584,0.9043,0.9563,0.9296
638,loan_approval.csv,Missing,0.2, education,LogisticRegression,0.8068,0.7499,0.9174,0.8016,0.8556
639,loan_approval.csv,Missing,0.2, education,GaussianNB,0.7412,0.9418,0.9587,0.7197,0.8222
640,loan_approval.csv,Missing,0.2, education,SVC,0.6241,0.5,1.0,0.6241,0.7686
641,loan_approval.csv,Missing,0.2, education,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
642,loan_approval.csv,Missing,0.2, education,KNeighborsClassifier,0.5433,0.4985,0.7073,0.617,0.6591
643,loan_approval.csv,Missing,0.2, education,MLPClassifier,0.5492,0.5,0.7392,0.6156,0.6718
644,loan_approval.csv,Missing,0.2, education,SGDClassifier,0.6206,,0.9925,0.6231,0.7656
645,loan_approval.csv,Missing,0.2, education,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
646,loan_approval.csv,Missing,0.4, education,CatBoostClassifier,0.9836,0.3708,0.985,0.9887,0.9868
647,loan_approval.csv,Missing,0.4, education,GradientBoostingClassifier,0.9789,0.6147,0.9756,0.9905,0.983
648,loan_approval.csv,Missing,0.4, education,DecisionTreeClassifier,0.9778,0.5,0.9737,0.9905,0.982
649,loan_approval.csv,Missing,0.4, education,RandomForestClassifier,0.9789,0.6212,0.9756,0.9905,0.983
650,loan_approval.csv,Missing,0.4, education,AdaBoostClassifier,0.9707,0.6016,0.97,0.9829,0.9764
651,loan_approval.csv,Missing,0.4, education,ExtraTreesClassifier,0.9461,0.6926,0.9437,0.9692,0.9563
652,loan_approval.csv,Missing,0.4, education,QuadraticDiscriminantAnalysis,0.9309,0.7849,0.9306,0.9575,0.9439
653,loan_approval.csv,Missing,0.4, education,RidgeClassifier,0.918,,0.9024,0.9639,0.9322
654,loan_approval.csv,Missing,0.4, education,LinearDiscriminantAnalysis,0.918,0.646,0.9024,0.9639,0.9322
655,loan_approval.csv,Missing,0.4, education,LogisticRegression,0.8056,0.7496,0.9174,0.8003,0.8549
656,loan_approval.csv,Missing,0.4, education,GaussianNB,0.7412,0.9418,0.9587,0.7197,0.8222
657,loan_approval.csv,Missing,0.4, education,SVC,0.6241,0.5,1.0,0.6241,0.7686
658,loan_approval.csv,Missing,0.4, education,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
659,loan_approval.csv,Missing,0.4, education,KNeighborsClassifier,0.5433,0.4985,0.7073,0.617,0.6591
660,loan_approval.csv,Missing,0.4, education,MLPClassifier,0.541,0.5,0.7092,0.6146,0.6585
661,loan_approval.csv,Missing,0.4, education,SGDClassifier,0.6206,,0.9925,0.6231,0.7656
662,loan_approval.csv,Missing,0.4, education,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
663,loan_approval.csv,Missing,0.6, education,CatBoostClassifier,0.9848,0.3606,0.985,0.9906,0.9878
664,loan_approval.csv,Missing,0.6, education,GradientBoostingClassifier,0.9789,0.5984,0.9756,0.9905,0.983
665,loan_approval.csv,Missing,0.6, education,RandomForestClassifier,0.9824,0.6068,0.9794,0.9924,0.9858
666,loan_approval.csv,Missing,0.6, education,DecisionTreeClassifier,0.9789,0.5,0.9737,0.9924,0.983
667,loan_approval.csv,Missing,0.6, education,AdaBoostClassifier,0.9707,0.5378,0.9719,0.9811,0.9764
668,loan_approval.csv,Missing,0.6, education,ExtraTreesClassifier,0.9508,0.677,0.9568,0.9641,0.9605
669,loan_approval.csv,Missing,0.6, education,QuadraticDiscriminantAnalysis,0.9309,0.7768,0.9306,0.9575,0.9439
670,loan_approval.csv,Missing,0.6, education,LinearDiscriminantAnalysis,0.918,0.644,0.9024,0.9639,0.9322
671,loan_approval.csv,Missing,0.6, education,RidgeClassifier,0.9192,,0.9043,0.964,0.9332
672,loan_approval.csv,Missing,0.6, education,LogisticRegression,0.8056,0.7497,0.9174,0.8003,0.8549
673,loan_approval.csv,Missing,0.6, education,GaussianNB,0.7412,0.9418,0.9587,0.7197,0.8222
674,loan_approval.csv,Missing,0.6, education,SVC,0.6241,0.5,1.0,0.6241,0.7686
675,loan_approval.csv,Missing,0.6, education,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
676,loan_approval.csv,Missing,0.6, education,KNeighborsClassifier,0.5433,0.4985,0.7073,0.617,0.6591
677,loan_approval.csv,Missing,0.6, education,MLPClassifier,0.5351,0.4991,0.6979,0.6118,0.6521
678,loan_approval.csv,Missing,0.6, education,SGDClassifier,0.6206,,0.9925,0.6231,0.7656
679,loan_approval.csv,Missing,0.6, education,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
680,loan_approval.csv,Missing,0.8, education,CatBoostClassifier,0.9824,0.3475,0.9831,0.9887,0.9859
681,loan_approval.csv,Missing,0.8, education,GradientBoostingClassifier,0.9789,0.6147,0.9756,0.9905,0.983
682,loan_approval.csv,Missing,0.8, education,RandomForestClassifier,0.9813,0.6476,0.9775,0.9924,0.9849
683,loan_approval.csv,Missing,0.8, education,DecisionTreeClassifier,0.9766,0.5,0.9719,0.9904,0.9811
684,loan_approval.csv,Missing,0.8, education,AdaBoostClassifier,0.9707,0.6016,0.97,0.9829,0.9764
685,loan_approval.csv,Missing,0.8, education,ExtraTreesClassifier,0.9555,0.7002,0.955,0.9732,0.964
686,loan_approval.csv,Missing,0.8, education,QuadraticDiscriminantAnalysis,0.9286,0.7759,0.9231,0.9609,0.9416
687,loan_approval.csv,Missing,0.8, education,RidgeClassifier,0.9239,,0.9174,0.9588,0.9377
688,loan_approval.csv,Missing,0.8, education,LinearDiscriminantAnalysis,0.9262,0.6568,0.9174,0.9626,0.9395
689,loan_approval.csv,Missing,0.8, education,LogisticRegression,0.8056,0.7498,0.9174,0.8003,0.8549
690,loan_approval.csv,Missing,0.8, education,GaussianNB,0.7412,0.9418,0.9587,0.7197,0.8222
691,loan_approval.csv,Missing,0.8, education,SVC,0.6241,0.5,1.0,0.6241,0.7686
692,loan_approval.csv,Missing,0.8, education,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
693,loan_approval.csv,Missing,0.8, education,KNeighborsClassifier,0.5433,0.4985,0.7073,0.617,0.6591
694,loan_approval.csv,Missing,0.8, education,MLPClassifier,0.541,0.5,0.7054,0.6154,0.6573
695,loan_approval.csv,Missing,0.8, education,SGDClassifier,0.6206,,0.9925,0.6231,0.7656
696,loan_approval.csv,Missing,0.8, education,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
697,loan_approval.csv,Missing,0.2, self_employed,CatBoostClassifier,0.9801,0.3556,0.9794,0.9886,0.984
698,loan_approval.csv,Missing,0.2, self_employed,GradientBoostingClassifier,0.9836,0.6445,0.9831,0.9905,0.9868
699,loan_approval.csv,Missing,0.2, self_employed,DecisionTreeClassifier,0.9754,0.5,0.97,0.9904,0.9801
700,loan_approval.csv,Missing,0.2, self_employed,RandomForestClassifier,0.9789,0.6259,0.9737,0.9924,0.983
701,loan_approval.csv,Missing,0.2, self_employed,AdaBoostClassifier,0.9707,0.6016,0.97,0.9829,0.9764
702,loan_approval.csv,Missing,0.2, self_employed,ExtraTreesClassifier,0.9508,0.7097,0.955,0.9658,0.9604
703,loan_approval.csv,Missing,0.2, self_employed,QuadraticDiscriminantAnalysis,0.9297,0.7919,0.9325,0.9539,0.9431
704,loan_approval.csv,Missing,0.2, self_employed,RidgeClassifier,0.9157,,0.9043,0.9583,0.9305
705,loan_approval.csv,Missing,0.2, self_employed,LinearDiscriminantAnalysis,0.918,0.6542,0.9043,0.9621,0.9323
706,loan_approval.csv,Missing,0.2, self_employed,LogisticRegression,0.8068,0.7499,0.9174,0.8016,0.8556
707,loan_approval.csv,Missing,0.2, self_employed,GaussianNB,0.7412,0.9418,0.9587,0.7197,0.8222
708,loan_approval.csv,Missing,0.2, self_employed,SVC,0.6241,0.5,1.0,0.6241,0.7686
709,loan_approval.csv,Missing,0.2, self_employed,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
710,loan_approval.csv,Missing,0.2, self_employed,KNeighborsClassifier,0.5433,0.4985,0.7073,0.617,0.6591
711,loan_approval.csv,Missing,0.2, self_employed,MLPClassifier,0.5386,0.4991,0.6923,0.616,0.6519
712,loan_approval.csv,Missing,0.2, self_employed,SGDClassifier,0.6206,,0.9925,0.6231,0.7656
713,loan_approval.csv,Missing,0.2, self_employed,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
714,loan_approval.csv,Missing,0.4, self_employed,CatBoostClassifier,0.9789,0.3421,0.9794,0.9868,0.9831
715,loan_approval.csv,Missing,0.4, self_employed,GradientBoostingClassifier,0.9789,0.6141,0.9756,0.9905,0.983
716,loan_approval.csv,Missing,0.4, self_employed,DecisionTreeClassifier,0.9754,0.5,0.97,0.9904,0.9801
717,loan_approval.csv,Missing,0.4, self_employed,RandomForestClassifier,0.9766,0.6156,0.9719,0.9904,0.9811
718,loan_approval.csv,Missing,0.4, self_employed,AdaBoostClassifier,0.9707,0.6016,0.97,0.9829,0.9764
719,loan_approval.csv,Missing,0.4, self_employed,ExtraTreesClassifier,0.9485,0.715,0.955,0.9622,0.9586
720,loan_approval.csv,Missing,0.4, self_employed,QuadraticDiscriminantAnalysis,0.9309,0.794,0.9343,0.954,0.9441
721,loan_approval.csv,Missing,0.4, self_employed,RidgeClassifier,0.918,,0.9099,0.9566,0.9327
722,loan_approval.csv,Missing,0.4, self_employed,LinearDiscriminantAnalysis,0.918,0.6552,0.9062,0.9602,0.9324
723,loan_approval.csv,Missing,0.4, self_employed,LogisticRegression,0.8056,0.7497,0.9174,0.8003,0.8549
724,loan_approval.csv,Missing,0.4, self_employed,GaussianNB,0.7412,0.9418,0.9587,0.7197,0.8222
725,loan_approval.csv,Missing,0.4, self_employed,SVC,0.6241,0.5,1.0,0.6241,0.7686
726,loan_approval.csv,Missing,0.4, self_employed,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
727,loan_approval.csv,Missing,0.4, self_employed,KNeighborsClassifier,0.5433,0.4985,0.7073,0.617,0.6591
728,loan_approval.csv,Missing,0.4, self_employed,MLPClassifier,0.5714,0.4991,0.8199,0.6181,0.7048
729,loan_approval.csv,Missing,0.4, self_employed,SGDClassifier,0.6206,,0.9925,0.6231,0.7656
730,loan_approval.csv,Missing,0.4, self_employed,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
731,loan_approval.csv,Missing,0.6, self_employed,CatBoostClassifier,0.9848,0.3738,0.985,0.9906,0.9878
732,loan_approval.csv,Missing,0.6, self_employed,GradientBoostingClassifier,0.9801,0.659,0.9775,0.9905,0.9839
733,loan_approval.csv,Missing,0.6, self_employed,RandomForestClassifier,0.9754,0.5922,0.9681,0.9923,0.9801
734,loan_approval.csv,Missing,0.6, self_employed,DecisionTreeClassifier,0.9719,0.5,0.9644,0.9904,0.9772
735,loan_approval.csv,Missing,0.6, self_employed,AdaBoostClassifier,0.9707,0.6016,0.97,0.9829,0.9764
736,loan_approval.csv,Missing,0.6, self_employed,ExtraTreesClassifier,0.9508,0.7027,0.955,0.9658,0.9604
737,loan_approval.csv,Missing,0.6, self_employed,QuadraticDiscriminantAnalysis,0.9321,0.7877,0.9325,0.9576,0.9449
738,loan_approval.csv,Missing,0.6, self_employed,RidgeClassifier,0.918,,0.9062,0.9602,0.9324
739,loan_approval.csv,Missing,0.6, self_employed,LinearDiscriminantAnalysis,0.9169,0.6527,0.9024,0.962,0.9313
740,loan_approval.csv,Missing,0.6, self_employed,LogisticRegression,0.8068,0.7503,0.9174,0.8016,0.8556
741,loan_approval.csv,Missing,0.6, self_employed,GaussianNB,0.7412,0.9418,0.9587,0.7197,0.8222
742,loan_approval.csv,Missing,0.6, self_employed,SVC,0.6241,0.5,1.0,0.6241,0.7686
743,loan_approval.csv,Missing,0.6, self_employed,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
744,loan_approval.csv,Missing,0.6, self_employed,KNeighborsClassifier,0.5433,0.4985,0.7073,0.617,0.6591
745,loan_approval.csv,Missing,0.6, self_employed,MLPClassifier,0.5457,0.5016,0.591,0.6495,0.6189
746,loan_approval.csv,Missing,0.6, self_employed,SGDClassifier,0.6206,,0.9925,0.6231,0.7656
747,loan_approval.csv,Missing,0.6, self_employed,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
748,loan_approval.csv,Missing,0.8, self_employed,CatBoostClassifier,0.9836,0.3402,0.9869,0.9869,0.9869
749,loan_approval.csv,Missing,0.8, self_employed,GradientBoostingClassifier,0.9836,0.6662,0.9831,0.9905,0.9868
750,loan_approval.csv,Missing,0.8, self_employed,RandomForestClassifier,0.9789,0.6447,0.9756,0.9905,0.983
751,loan_approval.csv,Missing,0.8, self_employed,DecisionTreeClassifier,0.9731,0.5,0.9662,0.9904,0.9782
752,loan_approval.csv,Missing,0.8, self_employed,AdaBoostClassifier,0.9731,0.7089,0.9719,0.9848,0.9783
753,loan_approval.csv,Missing,0.8, self_employed,ExtraTreesClassifier,0.9543,0.7348,0.9606,0.966,0.9633
754,loan_approval.csv,Missing,0.8, self_employed,QuadraticDiscriminantAnalysis,0.9133,0.8067,0.9362,0.9258,0.931
755,loan_approval.csv,Missing,0.8, self_employed,RidgeClassifier,0.9157,,0.9062,0.9564,0.9306
756,loan_approval.csv,Missing,0.8, self_employed,LinearDiscriminantAnalysis,0.9169,0.6656,0.9043,0.9602,0.9314
757,loan_approval.csv,Missing,0.8, self_employed,LogisticRegression,0.8068,0.7505,0.9174,0.8016,0.8556
758,loan_approval.csv,Missing,0.8, self_employed,GaussianNB,0.7412,0.9418,0.9587,0.7197,0.8222
759,loan_approval.csv,Missing,0.8, self_employed,SVC,0.6241,0.5,1.0,0.6241,0.7686
760,loan_approval.csv,Missing,0.8, self_employed,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
761,loan_approval.csv,Missing,0.8, self_employed,KNeighborsClassifier,0.5433,0.4985,0.7073,0.617,0.6591
762,loan_approval.csv,Missing,0.8, self_employed,MLPClassifier,0.507,0.4991,0.5535,0.6172,0.5836
763,loan_approval.csv,Missing,0.8, self_employed,SGDClassifier,0.6206,,0.9925,0.6231,0.7656
764,loan_approval.csv,Missing,0.8, self_employed,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
765,loan_approval.csv,DuplicatedAll,0.2,loan_status,CatBoostClassifier,0.9871,0.4751,0.9906,0.9888,0.9897
766,loan_approval.csv,DuplicatedAll,0.2,loan_status,GradientBoostingClassifier,0.9848,0.6832,0.9869,0.9887,0.9878
767,loan_approval.csv,DuplicatedAll,0.2,loan_status,DecisionTreeClassifier,0.9789,0.5,0.9794,0.9868,0.9831
768,loan_approval.csv,DuplicatedAll,0.2,loan_status,RandomForestClassifier,0.9742,0.6668,0.9662,0.9923,0.9791
769,loan_approval.csv,DuplicatedAll,0.2,loan_status,AdaBoostClassifier,0.9731,0.5223,0.9719,0.9848,0.9783
770,loan_approval.csv,DuplicatedAll,0.2,loan_status,ExtraTreesClassifier,0.9602,0.7205,0.9644,0.9716,0.968
771,loan_approval.csv,DuplicatedAll,0.2,loan_status,QuadraticDiscriminantAnalysis,0.9204,0.7972,0.9268,0.9446,0.9356
772,loan_approval.csv,DuplicatedAll,0.2,loan_status,LinearDiscriminantAnalysis,0.9169,0.6551,0.9118,0.9529,0.9319
773,loan_approval.csv,DuplicatedAll,0.2,loan_status,RidgeClassifier,0.918,,0.9137,0.953,0.933
774,loan_approval.csv,DuplicatedAll,0.2,loan_status,LogisticRegression,0.8044,0.7499,0.9156,0.8,0.8539
775,loan_approval.csv,DuplicatedAll,0.2,loan_status,GaussianNB,0.7295,0.9408,0.9719,0.7057,0.8177
776,loan_approval.csv,DuplicatedAll,0.2,loan_status,SVC,0.6241,0.5,1.0,0.6241,0.7686
777,loan_approval.csv,DuplicatedAll,0.2,loan_status,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
778,loan_approval.csv,DuplicatedAll,0.2,loan_status,KNeighborsClassifier,0.534,0.5069,0.7017,0.6101,0.6527
779,loan_approval.csv,DuplicatedAll,0.2,loan_status,MLPClassifier,0.4836,0.5,0.3771,0.6484,0.4769
780,loan_approval.csv,DuplicatedAll,0.2,loan_status,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
781,loan_approval.csv,DuplicatedAll,0.2,loan_status,SGDClassifier,0.6066,,0.8086,0.6481,0.7195
782,loan_approval.csv,DuplicatedAll,0.4,loan_status,CatBoostClassifier,0.9813,0.3421,0.985,0.985,0.985
783,loan_approval.csv,DuplicatedAll,0.4,loan_status,GradientBoostingClassifier,0.9789,0.6642,0.9775,0.9886,0.983
784,loan_approval.csv,DuplicatedAll,0.4,loan_status,RandomForestClassifier,0.9731,0.6209,0.97,0.9866,0.9782
785,loan_approval.csv,DuplicatedAll,0.4,loan_status,DecisionTreeClassifier,0.9789,0.5,0.9775,0.9886,0.983
786,loan_approval.csv,DuplicatedAll,0.4,loan_status,AdaBoostClassifier,0.9731,0.5344,0.9756,0.9811,0.9784
787,loan_approval.csv,DuplicatedAll,0.4,loan_status,ExtraTreesClassifier,0.9567,0.7155,0.955,0.9751,0.9649
788,loan_approval.csv,DuplicatedAll,0.4,loan_status,QuadraticDiscriminantAnalysis,0.9192,0.7997,0.9231,0.9462,0.9345
789,loan_approval.csv,DuplicatedAll,0.4,loan_status,RidgeClassifier,0.9215,,0.9156,0.9569,0.9358
790,loan_approval.csv,DuplicatedAll,0.4,loan_status,LinearDiscriminantAnalysis,0.9204,0.6504,0.9137,0.9568,0.9347
791,loan_approval.csv,DuplicatedAll,0.4,loan_status,LogisticRegression,0.808,0.7477,0.9137,0.805,0.8559
792,loan_approval.csv,DuplicatedAll,0.4,loan_status,SVC,0.6241,0.5,1.0,0.6241,0.7686
793,loan_approval.csv,DuplicatedAll,0.4,loan_status,GaussianNB,0.74,0.8899,0.9662,0.7163,0.8227
794,loan_approval.csv,DuplicatedAll,0.4,loan_status,KNeighborsClassifier,0.5527,0.5312,0.7186,0.6228,0.6672
795,loan_approval.csv,DuplicatedAll,0.4,loan_status,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
796,loan_approval.csv,DuplicatedAll,0.4,loan_status,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
797,loan_approval.csv,DuplicatedAll,0.4,loan_status,MLPClassifier,0.6042,0.5,0.9099,0.6258,0.7416
798,loan_approval.csv,DuplicatedAll,0.4,loan_status,SGDClassifier,0.5749,,0.7655,0.6316,0.6921
799,loan_approval.csv,DuplicatedAll,0.6,loan_status,CatBoostClassifier,0.9778,0.4223,0.9775,0.9867,0.9821
800,loan_approval.csv,DuplicatedAll,0.6,loan_status,RandomForestClassifier,0.9766,0.6074,0.9719,0.9904,0.9811
801,loan_approval.csv,DuplicatedAll,0.6,loan_status,GradientBoostingClassifier,0.9754,0.6706,0.97,0.9904,0.9801
802,loan_approval.csv,DuplicatedAll,0.6,loan_status,DecisionTreeClassifier,0.9824,0.5,0.9831,0.9887,0.9859
803,loan_approval.csv,DuplicatedAll,0.6,loan_status,AdaBoostClassifier,0.9719,0.5841,0.97,0.9848,0.9773
804,loan_approval.csv,DuplicatedAll,0.6,loan_status,ExtraTreesClassifier,0.959,0.7179,0.9644,0.9698,0.9671
805,loan_approval.csv,DuplicatedAll,0.6,loan_status,QuadraticDiscriminantAnalysis,0.9157,0.809,0.925,0.939,0.9319
806,loan_approval.csv,DuplicatedAll,0.6,loan_status,LinearDiscriminantAnalysis,0.9227,0.6559,0.9099,0.9642,0.9363
807,loan_approval.csv,DuplicatedAll,0.6,loan_status,RidgeClassifier,0.9215,,0.9099,0.9623,0.9354
808,loan_approval.csv,DuplicatedAll,0.6,loan_status,LogisticRegression,0.8056,0.7537,0.9193,0.7993,0.8551
809,loan_approval.csv,DuplicatedAll,0.6,loan_status,SVC,0.6241,0.5,1.0,0.6241,0.7686
810,loan_approval.csv,DuplicatedAll,0.6,loan_status,GaussianNB,0.7342,0.839,0.9493,0.7167,0.8168
811,loan_approval.csv,DuplicatedAll,0.6,loan_status,KNeighborsClassifier,0.5667,0.5212,0.7223,0.6343,0.6754
812,loan_approval.csv,DuplicatedAll,0.6,loan_status,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
813,loan_approval.csv,DuplicatedAll,0.6,loan_status,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
814,loan_approval.csv,DuplicatedAll,0.6,loan_status,MLPClassifier,0.4227,0.5,0.1276,0.7083,0.2162
815,loan_approval.csv,DuplicatedAll,0.6,loan_status,SGDClassifier,0.3759,,0.0,0.0,0.0
816,loan_approval.csv,DuplicatedAll,0.8,loan_status,CatBoostClassifier,0.9836,0.4205,0.985,0.9887,0.9868
817,loan_approval.csv,DuplicatedAll,0.8,loan_status,DecisionTreeClassifier,0.9824,0.5,0.9831,0.9887,0.9859
818,loan_approval.csv,DuplicatedAll,0.8,loan_status,RandomForestClassifier,0.9731,0.6636,0.9644,0.9923,0.9781
819,loan_approval.csv,DuplicatedAll,0.8,loan_status,GradientBoostingClassifier,0.9801,0.7558,0.9775,0.9905,0.9839
820,loan_approval.csv,DuplicatedAll,0.8,loan_status,AdaBoostClassifier,0.9625,0.5436,0.9644,0.9753,0.9698
821,loan_approval.csv,DuplicatedAll,0.8,loan_status,ExtraTreesClassifier,0.9543,0.7241,0.9606,0.966,0.9633
822,loan_approval.csv,DuplicatedAll,0.8,loan_status,RidgeClassifier,0.9251,,0.9137,0.9644,0.9383
823,loan_approval.csv,DuplicatedAll,0.8,loan_status,QuadraticDiscriminantAnalysis,0.9028,0.8102,0.9174,0.9261,0.9218
824,loan_approval.csv,DuplicatedAll,0.8,loan_status,LinearDiscriminantAnalysis,0.9251,0.6571,0.9118,0.9662,0.9382
825,loan_approval.csv,DuplicatedAll,0.8,loan_status,SVC,0.6241,0.5,1.0,0.6241,0.7686
826,loan_approval.csv,DuplicatedAll,0.8,loan_status,LogisticRegression,0.8021,0.7526,0.9193,0.7955,0.8529
827,loan_approval.csv,DuplicatedAll,0.8,loan_status,KNeighborsClassifier,0.555,0.5248,0.7148,0.6256,0.6673
828,loan_approval.csv,DuplicatedAll,0.8,loan_status,GaussianNB,0.7178,0.8511,0.9493,0.7028,0.8077
829,loan_approval.csv,DuplicatedAll,0.8,loan_status,GaussianProcessClassifier,0.3759,0.5,0.0,0.0,0.0
830,loan_approval.csv,DuplicatedAll,0.8,loan_status,DummyClassifier,0.6241,0.5,1.0,0.6241,0.7686
831,loan_approval.csv,DuplicatedAll,0.8,loan_status,MLPClassifier,0.623,0.5,0.9944,0.6243,0.767
832,loan_approval.csv,DuplicatedAll,0.8,loan_status,SGDClassifier,0.5152,,0.4221,0.6798,0.5208
