",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
236,Employee.csv,Missing,0.2,PaymentTier,QuadraticDiscriminantAnalysis,0.681,0.5448,0.5875,0.5086,0.5452
237,Employee.csv,Missing,0.2,PaymentTier,SGDClassifier,0.6745,,0.0,0.0,0.0
238,Employee.csv,Missing,0.4,PaymentTier,GradientBoostingClassifier,0.8314,0.584,0.6271,0.812,0.7076
239,Employee.csv,Missing,0.4,PaymentTier,CatBoostClassifier,0.8367,0.6278,0.6733,0.7938,0.7286
240,Employee.csv,Missing,0.4,PaymentTier,SVC,0.8013,0.5001,0.5875,0.7479,0.658
241,Employee.csv,Missing,0.4,PaymentTier,RandomForestClassifier,0.8034,0.5839,0.6733,0.7083,0.6904
242,Employee.csv,Missing,0.4,PaymentTier,ExtraTreesClassifier,0.7927,0.5304,0.6568,0.691,0.6734
243,Employee.csv,Missing,0.4,PaymentTier,GaussianProcessClassifier,0.7884,0.4095,0.5314,0.7454,0.6204
244,Employee.csv,Missing,0.4,PaymentTier,AdaBoostClassifier,0.7981,0.4584,0.5545,0.7602,0.6412
245,Employee.csv,Missing,0.4,PaymentTier,DecisionTreeClassifier,0.7701,0.5321,0.6502,0.6459,0.648
246,Employee.csv,Missing,0.4,PaymentTier,KNeighborsClassifier,0.7637,0.4646,0.5413,0.6694,0.5985
247,Employee.csv,Missing,0.4,PaymentTier,RidgeClassifier,0.7261,,0.4356,0.6111,0.5087
248,Employee.csv,Missing,0.4,PaymentTier,LogisticRegression,0.7207,0.3894,0.4356,0.5973,0.5038
249,Employee.csv,Missing,0.4,PaymentTier,LinearDiscriminantAnalysis,0.7218,0.3713,0.4422,0.5982,0.5085
250,Employee.csv,Missing,0.4,PaymentTier,GaussianNB,0.6928,0.4308,0.5578,0.5265,0.5417
251,Employee.csv,Missing,0.4,PaymentTier,DummyClassifier,0.6745,0.5,0.0,0.0,0.0
252,Employee.csv,Missing,0.4,PaymentTier,MLPClassifier,0.6574,0.5671,0.5578,0.4774,0.5145
253,Employee.csv,Missing,0.4,PaymentTier,QuadraticDiscriminantAnalysis,0.6788,0.5446,0.5512,0.5061,0.5276
254,Employee.csv,Missing,0.4,PaymentTier,SGDClassifier,0.6745,,0.0,0.0,0.0
255,Employee.csv,Missing,0.6,PaymentTier,CatBoostClassifier,0.8357,0.622,0.6601,0.8,0.7233
256,Employee.csv,Missing,0.6,PaymentTier,GradientBoostingClassifier,0.8206,0.5931,0.6271,0.7787,0.6947
257,Employee.csv,Missing,0.6,PaymentTier,SVC,0.8002,0.4986,0.5875,0.7448,0.6568
258,Employee.csv,Missing,0.6,PaymentTier,RandomForestClassifier,0.7916,0.5764,0.6568,0.6886,0.6723
259,Employee.csv,Missing,0.6,PaymentTier,GaussianProcessClassifier,0.7841,0.4053,0.5281,0.7339,0.6142
260,Employee.csv,Missing,0.6,PaymentTier,AdaBoostClassifier,0.8088,0.4771,0.604,0.7593,0.6728
261,Employee.csv,Missing,0.6,PaymentTier,ExtraTreesClassifier,0.7938,0.5258,0.6469,0.6975,0.6712
262,Employee.csv,Missing,0.6,PaymentTier,DecisionTreeClassifier,0.754,0.524,0.6601,0.6135,0.6359
263,Employee.csv,Missing,0.6,PaymentTier,KNeighborsClassifier,0.7626,0.4649,0.5314,0.6708,0.593
264,Employee.csv,Missing,0.6,PaymentTier,LogisticRegression,0.7218,0.3959,0.4389,0.5991,0.5067
265,Employee.csv,Missing,0.6,PaymentTier,RidgeClassifier,0.7261,,0.4389,0.6101,0.5106
266,Employee.csv,Missing,0.6,PaymentTier,LinearDiscriminantAnalysis,0.7186,0.3777,0.4422,0.5903,0.5057
267,Employee.csv,Missing,0.6,PaymentTier,GaussianNB,0.6928,0.4489,0.5842,0.5252,0.5531
268,Employee.csv,Missing,0.6,PaymentTier,MLPClassifier,0.7078,0.3294,0.198,0.6742,0.3061
269,Employee.csv,Missing,0.6,PaymentTier,DummyClassifier,0.6745,0.5,0.0,0.0,0.0
270,Employee.csv,Missing,0.6,PaymentTier,QuadraticDiscriminantAnalysis,0.6767,0.5807,0.6601,0.5025,0.5706
271,Employee.csv,Missing,0.6,PaymentTier,SGDClassifier,0.6745,,0.0,0.0,0.0
272,Employee.csv,Missing,0.8,PaymentTier,CatBoostClassifier,0.8314,0.6008,0.6403,0.8017,0.7119
273,Employee.csv,Missing,0.8,PaymentTier,GradientBoostingClassifier,0.8174,0.5746,0.6007,0.7879,0.6816
274,Employee.csv,Missing,0.8,PaymentTier,SVC,0.8013,0.5017,0.5875,0.7479,0.658
275,Employee.csv,Missing,0.8,PaymentTier,RandomForestClassifier,0.8088,0.5564,0.6634,0.7256,0.6931
276,Employee.csv,Missing,0.8,PaymentTier,GaussianProcessClassifier,0.7841,0.4006,0.5281,0.7339,0.6142
277,Employee.csv,Missing,0.8,PaymentTier,ExtraTreesClassifier,0.7981,0.4984,0.6535,0.7046,0.6781
278,Employee.csv,Missing,0.8,PaymentTier,AdaBoostClassifier,0.7938,0.4578,0.5677,0.7382,0.6418
279,Employee.csv,Missing,0.8,PaymentTier,DecisionTreeClassifier,0.7766,0.5216,0.6832,0.6489,0.6656
280,Employee.csv,Missing,0.8,PaymentTier,KNeighborsClassifier,0.7637,0.4608,0.5182,0.6797,0.588
281,Employee.csv,Missing,0.8,PaymentTier,LinearDiscriminantAnalysis,0.7154,0.3865,0.4488,0.5812,0.5065
282,Employee.csv,Missing,0.8,PaymentTier,LogisticRegression,0.7186,0.4054,0.4356,0.5919,0.5019
283,Employee.csv,Missing,0.8,PaymentTier,RidgeClassifier,0.7164,,0.4356,0.5867,0.5
284,Employee.csv,Missing,0.8,PaymentTier,GaussianNB,0.696,0.4909,0.637,0.5273,0.577
285,Employee.csv,Missing,0.8,PaymentTier,DummyClassifier,0.6745,0.5,0.0,0.0,0.0
286,Employee.csv,Missing,0.8,PaymentTier,MLPClassifier,0.7229,0.436,0.4356,0.6027,0.5057
287,Employee.csv,Missing,0.8,PaymentTier,QuadraticDiscriminantAnalysis,0.6907,0.5617,0.6007,0.5215,0.5583
288,Employee.csv,Missing,0.8,PaymentTier,SGDClassifier,0.6745,,0.0,0.0,0.0
289,Employee.csv,Missing,0.2,Education,CatBoostClassifier,0.8378,0.6147,0.6568,0.8089,0.725
290,Employee.csv,Missing,0.2,Education,GradientBoostingClassifier,0.8324,0.5905,0.6535,0.7952,0.7174
291,Employee.csv,Missing,0.2,Education,SVC,0.8045,0.4994,0.5842,0.7597,0.6604
292,Employee.csv,Missing,0.2,Education,RandomForestClassifier,0.8088,0.5926,0.67,0.7224,0.6952
293,Employee.csv,Missing,0.2,Education,ExtraTreesClassifier,0.7959,0.5496,0.6535,0.6996,0.6758
294,Employee.csv,Missing,0.2,Education,GaussianProcessClassifier,0.7895,0.4116,0.5314,0.7488,0.6216
295,Employee.csv,Missing,0.2,Education,AdaBoostClassifier,0.7959,0.4753,0.5545,0.7534,0.6388
296,Employee.csv,Missing,0.2,Education,DecisionTreeClassifier,0.7798,0.5582,0.6469,0.6667,0.6566
297,Employee.csv,Missing,0.2,Education,KNeighborsClassifier,0.7712,0.475,0.5512,0.6844,0.6106
298,Employee.csv,Missing,0.2,Education,RidgeClassifier,0.7261,,0.4356,0.6111,0.5087
299,Employee.csv,Missing,0.2,Education,LinearDiscriminantAnalysis,0.7164,0.3799,0.4389,0.5859,0.5019
300,Employee.csv,Missing,0.2,Education,LogisticRegression,0.7197,0.3963,0.4224,0.5981,0.4952
301,Employee.csv,Missing,0.2,Education,GaussianNB,0.6971,0.4384,0.571,0.5323,0.551
302,Employee.csv,Missing,0.2,Education,DummyClassifier,0.6745,0.5,0.0,0.0,0.0
303,Employee.csv,Missing,0.2,Education,MLPClassifier,0.6971,0.4909,0.4719,0.5396,0.5035
304,Employee.csv,Missing,0.2,Education,QuadraticDiscriminantAnalysis,0.449,0.551,0.8845,0.3592,0.511
305,Employee.csv,Missing,0.2,Education,SGDClassifier,0.6745,,0.0,0.0,0.0
306,Employee.csv,Missing,0.4,Education,CatBoostClassifier,0.8335,0.6066,0.6634,0.7913,0.7217
307,Employee.csv,Missing,0.4,Education,GradientBoostingClassifier,0.8228,0.5748,0.6172,0.7924,0.6939
308,Employee.csv,Missing,0.4,Education,SVC,0.8045,0.5134,0.571,0.7689,0.6553
309,Employee.csv,Missing,0.4,Education,RandomForestClassifier,0.7981,0.5841,0.6601,0.7018,0.6803
310,Employee.csv,Missing,0.4,Education,ExtraTreesClassifier,0.7938,0.5402,0.6535,0.6947,0.6735
311,Employee.csv,Missing,0.4,Education,GaussianProcessClassifier,0.7873,0.4127,0.5248,0.7465,0.6163
312,Employee.csv,Missing,0.4,Education,AdaBoostClassifier,0.7927,0.4804,0.5512,0.7455,0.6338
313,Employee.csv,Missing,0.4,Education,DecisionTreeClassifier,0.7863,0.5652,0.6403,0.6831,0.661
314,Employee.csv,Missing,0.4,Education,KNeighborsClassifier,0.7766,0.4714,0.5578,0.6955,0.619
315,Employee.csv,Missing,0.4,Education,RidgeClassifier,0.7207,,0.4389,0.5964,0.5057
316,Employee.csv,Missing,0.4,Education,LinearDiscriminantAnalysis,0.7089,0.3878,0.4389,0.5684,0.4953
317,Employee.csv,Missing,0.4,Education,LogisticRegression,0.7175,0.4063,0.429,0.5909,0.4971
318,Employee.csv,Missing,0.4,Education,GaussianNB,0.696,0.4698,0.5809,0.5301,0.5543
319,Employee.csv,Missing,0.4,Education,DummyClassifier,0.6745,0.5,0.0,0.0,0.0
320,Employee.csv,Missing,0.4,Education,MLPClassifier,0.6745,0.3351,0.0,0.0,0.0
321,Employee.csv,Missing,0.4,Education,QuadraticDiscriminantAnalysis,0.4329,0.6834,0.934,0.3578,0.5174
322,Employee.csv,Missing,0.4,Education,SGDClassifier,0.6745,,0.0,0.0,0.0
323,Employee.csv,Missing,0.6,Education,CatBoostClassifier,0.8249,0.5702,0.637,0.7846,0.7031
324,Employee.csv,Missing,0.6,Education,GradientBoostingClassifier,0.8195,0.5649,0.6271,0.7755,0.6934
325,Employee.csv,Missing,0.6,Education,SVC,0.797,0.5142,0.5611,0.7522,0.6427
326,Employee.csv,Missing,0.6,Education,RandomForestClassifier,0.7777,0.5483,0.637,0.6655,0.6509
327,Employee.csv,Missing,0.6,Education,ExtraTreesClassifier,0.7712,0.5254,0.6073,0.6619,0.6334
328,Employee.csv,Missing,0.6,Education,AdaBoostClassifier,0.7895,0.4897,0.571,0.7238,0.6384
329,Employee.csv,Missing,0.6,Education,GaussianProcessClassifier,0.782,0.4093,0.5215,0.7315,0.6089
330,Employee.csv,Missing,0.6,Education,DecisionTreeClassifier,0.7734,0.5614,0.6337,0.6575,0.6454
331,Employee.csv,Missing,0.6,Education,KNeighborsClassifier,0.7583,0.4534,0.5512,0.6523,0.5975
332,Employee.csv,Missing,0.6,Education,RidgeClassifier,0.7089,,0.4389,0.5684,0.4953
333,Employee.csv,Missing,0.6,Education,LogisticRegression,0.7218,0.4163,0.4389,0.5991,0.5067
334,Employee.csv,Missing,0.6,Education,LinearDiscriminantAnalysis,0.7078,0.3939,0.4422,0.5654,0.4963
335,Employee.csv,Missing,0.6,Education,GaussianNB,0.695,0.4845,0.571,0.5291,0.5492
336,Employee.csv,Missing,0.6,Education,DummyClassifier,0.6745,0.5,0.0,0.0,0.0
337,Employee.csv,Missing,0.6,Education,MLPClassifier,0.6756,0.3256,0.0066,0.6667,0.0131
338,Employee.csv,Missing,0.6,Education,QuadraticDiscriminantAnalysis,0.6069,0.5352,0.6502,0.4311,0.5184
339,Employee.csv,Missing,0.6,Education,SGDClassifier,0.6745,,0.0,0.0,0.0
340,Employee.csv,Missing,0.8,Education,GradientBoostingClassifier,0.8238,0.5504,0.5875,0.8203,0.6846
341,Employee.csv,Missing,0.8,Education,CatBoostClassifier,0.8303,0.5706,0.6403,0.7984,0.7106
342,Employee.csv,Missing,0.8,Education,SVC,0.8002,0.5137,0.5182,0.797,0.628
343,Employee.csv,Missing,0.8,Education,RandomForestClassifier,0.7723,0.5422,0.6139,0.6619,0.637
344,Employee.csv,Missing,0.8,Education,AdaBoostClassifier,0.7884,0.5031,0.5545,0.7304,0.6304
345,Employee.csv,Missing,0.8,Education,GaussianProcessClassifier,0.782,0.414,0.5017,0.7451,0.5996
346,Employee.csv,Missing,0.8,Education,ExtraTreesClassifier,0.7734,0.5096,0.6172,0.6631,0.6393
347,Employee.csv,Missing,0.8,Education,DecisionTreeClassifier,0.7605,0.5648,0.604,0.6399,0.6214
348,Employee.csv,Missing,0.8,Education,KNeighborsClassifier,0.7658,0.4791,0.5314,0.6793,0.5963
349,Employee.csv,Missing,0.8,Education,LogisticRegression,0.7197,0.4264,0.4422,0.5929,0.5066
350,Employee.csv,Missing,0.8,Education,RidgeClassifier,0.7078,,0.4422,0.5654,0.4963
351,Employee.csv,Missing,0.8,Education,LinearDiscriminantAnalysis,0.7057,0.3981,0.4488,0.5597,0.4982
352,Employee.csv,Missing,0.8,Education,GaussianNB,0.6853,0.4828,0.5578,0.5152,0.5357
353,Employee.csv,Missing,0.8,Education,DummyClassifier,0.6745,0.5,0.0,0.0,0.0
354,Employee.csv,Missing,0.8,Education,QuadraticDiscriminantAnalysis,0.6187,0.6432,0.7228,0.4469,0.5523
355,Employee.csv,Missing,0.8,Education,MLPClassifier,0.3491,0.6753,0.9571,0.3284,0.489
356,Employee.csv,Missing,0.8,Education,SGDClassifier,0.6745,,0.0,0.0,0.0
357,Employee.csv,Missing,0.2,City,CatBoostClassifier,0.84,0.629,0.6469,0.8235,0.7246
358,Employee.csv,Missing,0.2,City,GradientBoostingClassifier,0.8174,0.5843,0.6172,0.7759,0.6875
359,Employee.csv,Missing,0.2,City,RandomForestClassifier,0.8067,0.5999,0.67,0.7173,0.6928
360,Employee.csv,Missing,0.2,City,ExtraTreesClassifier,0.8024,0.5426,0.67,0.7073,0.6881
361,Employee.csv,Missing,0.2,City,SVC,0.8056,0.4971,0.5908,0.7585,0.6642
362,Employee.csv,Missing,0.2,City,GaussianProcessClassifier,0.7873,0.4167,0.5347,0.7397,0.6207
363,Employee.csv,Missing,0.2,City,AdaBoostClassifier,0.7916,0.4683,0.538,0.7512,0.6269
364,Employee.csv,Missing,0.2,City,DecisionTreeClassifier,0.7787,0.5388,0.6634,0.659,0.6612
365,Employee.csv,Missing,0.2,City,KNeighborsClassifier,0.753,0.4761,0.5446,0.642,0.5893
366,Employee.csv,Missing,0.2,City,RidgeClassifier,0.7282,,0.4257,0.6202,0.5049
367,Employee.csv,Missing,0.2,City,LinearDiscriminantAnalysis,0.724,0.3753,0.4389,0.6045,0.5086
368,Employee.csv,Missing,0.2,City,LogisticRegression,0.7229,0.3898,0.4224,0.6066,0.4981
369,Employee.csv,Missing,0.2,City,GaussianNB,0.6971,0.4566,0.5875,0.5313,0.558
370,Employee.csv,Missing,0.2,City,DummyClassifier,0.6745,0.5,0.0,0.0,0.0
371,Employee.csv,Missing,0.2,City,MLPClassifier,0.7272,0.4265,0.4422,0.6119,0.5134
372,Employee.csv,Missing,0.2,City,QuadraticDiscriminantAnalysis,0.6037,0.6985,0.8086,0.4406,0.5704
373,Employee.csv,Missing,0.2,City,SGDClassifier,0.6745,,0.0,0.0,0.0
374,Employee.csv,Missing,0.4,City,CatBoostClassifier,0.8314,0.619,0.6403,0.8017,0.7119
375,Employee.csv,Missing,0.4,City,GradientBoostingClassifier,0.8228,0.5734,0.6238,0.7875,0.6961
376,Employee.csv,Missing,0.4,City,RandomForestClassifier,0.7938,0.5987,0.6469,0.6975,0.6712
377,Employee.csv,Missing,0.4,City,SVC,0.8024,0.4953,0.5941,0.7469,0.6618
378,Employee.csv,Missing,0.4,City,ExtraTreesClassifier,0.7905,0.5257,0.6403,0.6929,0.6655
379,Employee.csv,Missing,0.4,City,AdaBoostClassifier,0.7916,0.4665,0.5347,0.7535,0.6255
380,Employee.csv,Missing,0.4,City,GaussianProcessClassifier,0.7895,0.4123,0.5446,0.7399,0.6274
381,Employee.csv,Missing,0.4,City,DecisionTreeClassifier,0.7787,0.5458,0.637,0.6678,0.652
382,Employee.csv,Missing,0.4,City,KNeighborsClassifier,0.7755,0.4636,0.5776,0.6836,0.6261
383,Employee.csv,Missing,0.4,City,RidgeClassifier,0.7293,,0.429,0.622,0.5078
384,Employee.csv,Missing,0.4,City,LinearDiscriminantAnalysis,0.7229,0.3771,0.4389,0.6018,0.5076
385,Employee.csv,Missing,0.4,City,LogisticRegression,0.7207,0.3888,0.4059,0.6059,0.4862
386,Employee.csv,Missing,0.4,City,GaussianNB,0.6853,0.5008,0.5875,0.5145,0.5485
387,Employee.csv,Missing,0.4,City,MLPClassifier,0.6745,0.3309,0.0,0.0,0.0
388,Employee.csv,Missing,0.4,City,DummyClassifier,0.6745,0.5,0.0,0.0,0.0
389,Employee.csv,Missing,0.4,City,QuadraticDiscriminantAnalysis,0.6273,0.5613,0.6733,0.4513,0.5404
390,Employee.csv,Missing,0.4,City,SGDClassifier,0.6745,,0.0,0.0,0.0
391,Employee.csv,Missing,0.6,City,CatBoostClassifier,0.8346,0.6082,0.637,0.8143,0.7148
392,Employee.csv,Missing,0.6,City,GradientBoostingClassifier,0.8292,0.5691,0.6337,0.8,0.7072
393,Employee.csv,Missing,0.6,City,RandomForestClassifier,0.7948,0.5726,0.6469,0.7,0.6724
394,Employee.csv,Missing,0.6,City,SVC,0.8045,0.4691,0.5809,0.7619,0.6592
395,Employee.csv,Missing,0.6,City,ExtraTreesClassifier,0.783,0.5221,0.6205,0.6836,0.6505
396,Employee.csv,Missing,0.6,City,AdaBoostClassifier,0.7905,0.4726,0.5281,0.7547,0.6214
397,Employee.csv,Missing,0.6,City,DecisionTreeClassifier,0.7787,0.5605,0.6436,0.6655,0.6544
398,Employee.csv,Missing,0.6,City,GaussianProcessClassifier,0.7766,0.3911,0.5446,0.7021,0.6134
399,Employee.csv,Missing,0.6,City,KNeighborsClassifier,0.7583,0.4319,0.5611,0.6489,0.6018
400,Employee.csv,Missing,0.6,City,LogisticRegression,0.7218,0.3759,0.3861,0.6158,0.4746
401,Employee.csv,Missing,0.6,City,RidgeClassifier,0.7207,,0.396,0.6091,0.48
402,Employee.csv,Missing,0.6,City,LinearDiscriminantAnalysis,0.7207,0.3553,0.4125,0.6039,0.4902
403,Employee.csv,Missing,0.6,City,GaussianNB,0.6681,0.5263,0.6106,0.492,0.5449
404,Employee.csv,Missing,0.6,City,DummyClassifier,0.6745,0.5,0.0,0.0,0.0
405,Employee.csv,Missing,0.6,City,MLPClassifier,0.5177,0.6703,0.8284,0.3873,0.5279
406,Employee.csv,Missing,0.6,City,QuadraticDiscriminantAnalysis,0.6939,0.5973,0.5842,0.5268,0.554
407,Employee.csv,Missing,0.6,City,SGDClassifier,0.6745,,0.0,0.0,0.0
408,Employee.csv,Missing,0.8,City,CatBoostClassifier,0.8421,0.5954,0.6502,0.8277,0.7283
409,Employee.csv,Missing,0.8,City,GradientBoostingClassifier,0.8271,0.5754,0.5974,0.8227,0.6922
410,Employee.csv,Missing,0.8,City,RandomForestClassifier,0.8045,0.5642,0.6667,0.7138,0.6894
411,Employee.csv,Missing,0.8,City,ExtraTreesClassifier,0.7809,0.5221,0.6238,0.6774,0.6495
412,Employee.csv,Missing,0.8,City,SVC,0.8034,0.4486,0.5743,0.7632,0.6554
413,Employee.csv,Missing,0.8,City,GaussianProcessClassifier,0.7787,0.3884,0.5479,0.7064,0.6171
414,Employee.csv,Missing,0.8,City,AdaBoostClassifier,0.7959,0.467,0.5314,0.7703,0.6289
415,Employee.csv,Missing,0.8,City,DecisionTreeClassifier,0.783,0.5609,0.6667,0.6667,0.6667
416,Employee.csv,Missing,0.8,City,KNeighborsClassifier,0.7594,0.4367,0.5413,0.6586,0.5942
417,Employee.csv,Missing,0.8,City,LogisticRegression,0.7175,0.3868,0.3795,0.6053,0.4665
418,Employee.csv,Missing,0.8,City,RidgeClassifier,0.725,,0.4158,0.6146,0.4961
419,Employee.csv,Missing,0.8,City,LinearDiscriminantAnalysis,0.724,0.3747,0.4323,0.6065,0.5048
420,Employee.csv,Missing,0.8,City,MLPClassifier,0.5048,0.6749,0.8317,0.3807,0.5223
421,Employee.csv,Missing,0.8,City,GaussianNB,0.6391,0.5668,0.5974,0.4582,0.5186
422,Employee.csv,Missing,0.8,City,DummyClassifier,0.6745,0.5,0.0,0.0,0.0
423,Employee.csv,Missing,0.8,City,QuadraticDiscriminantAnalysis,0.5951,0.646,0.6865,0.4245,0.5246
424,Employee.csv,Missing,0.8,City,SGDClassifier,0.6745,,0.0,0.0,0.0
425,Employee.csv,Missing,0.2,Gender,GradientBoostingClassifier,0.826,0.6114,0.6502,0.7787,0.7086
426,Employee.csv,Missing,0.2,Gender,CatBoostClassifier,0.8357,0.6468,0.6667,0.7953,0.7253
427,Employee.csv,Missing,0.2,Gender,RandomForestClassifier,0.8056,0.6203,0.6799,0.7103,0.6948
428,Employee.csv,Missing,0.2,Gender,SVC,0.8056,0.5158,0.5941,0.7563,0.6654
429,Employee.csv,Missing,0.2,Gender,ExtraTreesClassifier,0.7884,0.5763,0.6667,0.6779,0.6722
430,Employee.csv,Missing,0.2,Gender,GaussianProcessClassifier,0.7884,0.4235,0.5413,0.7387,0.6248
431,Employee.csv,Missing,0.2,Gender,AdaBoostClassifier,0.7959,0.4803,0.5644,0.7467,0.6429
432,Employee.csv,Missing,0.2,Gender,DecisionTreeClassifier,0.7712,0.5527,0.6568,0.6461,0.6514
433,Employee.csv,Missing,0.2,Gender,KNeighborsClassifier,0.7669,0.4712,0.5611,0.6693,0.6104
434,Employee.csv,Missing,0.2,Gender,RidgeClassifier,0.7186,,0.4257,0.5945,0.4962
435,Employee.csv,Missing,0.2,Gender,LinearDiscriminantAnalysis,0.7121,0.3802,0.4422,0.5751,0.5
436,Employee.csv,Missing,0.2,Gender,LogisticRegression,0.7207,0.3987,0.4323,0.5982,0.5019
437,Employee.csv,Missing,0.2,Gender,GaussianNB,0.6928,0.4401,0.5677,0.526,0.546
438,Employee.csv,Missing,0.2,Gender,MLPClassifier,0.6745,0.3363,0.0,0.0,0.0
439,Employee.csv,Missing,0.2,Gender,DummyClassifier,0.6745,0.5,0.0,0.0,0.0
440,Employee.csv,Missing,0.2,Gender,QuadraticDiscriminantAnalysis,0.696,0.5305,0.604,0.5289,0.5639
441,Employee.csv,Missing,0.2,Gender,SGDClassifier,0.6745,,0.0,0.0,0.0
442,Employee.csv,Missing,0.4,Gender,GradientBoostingClassifier,0.8281,0.6208,0.6535,0.7826,0.7122
443,Employee.csv,Missing,0.4,Gender,CatBoostClassifier,0.8303,0.6616,0.6634,0.7821,0.7179
444,Employee.csv,Missing,0.4,Gender,RandomForestClassifier,0.7959,0.6308,0.6733,0.6915,0.6823
445,Employee.csv,Missing,0.4,Gender,SVC,0.8045,0.5161,0.5908,0.7553,0.663
446,Employee.csv,Missing,0.4,Gender,ExtraTreesClassifier,0.7895,0.5641,0.6601,0.6826,0.6711
447,Employee.csv,Missing,0.4,Gender,GaussianProcessClassifier,0.782,0.4294,0.538,0.7212,0.6163
448,Employee.csv,Missing,0.4,Gender,AdaBoostClassifier,0.7873,0.4904,0.5578,0.7253,0.6306
449,Employee.csv,Missing,0.4,Gender,DecisionTreeClassifier,0.7701,0.5563,0.6568,0.644,0.6503
450,Employee.csv,Missing,0.4,Gender,KNeighborsClassifier,0.7594,0.4666,0.5479,0.6561,0.5971
451,Employee.csv,Missing,0.4,Gender,GaussianNB,0.6928,0.4607,0.5842,0.5252,0.5531
452,Employee.csv,Missing,0.4,Gender,LinearDiscriminantAnalysis,0.7197,0.3782,0.4422,0.5929,0.5066
453,Employee.csv,Missing,0.4,Gender,RidgeClassifier,0.7197,,0.4257,0.5972,0.4971
454,Employee.csv,Missing,0.4,Gender,LogisticRegression,0.7154,0.398,0.4125,0.5896,0.4854
455,Employee.csv,Missing,0.4,Gender,DummyClassifier,0.6745,0.5,0.0,0.0,0.0
456,Employee.csv,Missing,0.4,Gender,MLPClassifier,0.6745,0.3416,0.0,0.0,0.0
457,Employee.csv,Missing,0.4,Gender,QuadraticDiscriminantAnalysis,0.6455,0.6115,0.6634,0.4685,0.5492
458,Employee.csv,Missing,0.4,Gender,SGDClassifier,0.6745,,0.0,0.0,0.0
459,Employee.csv,Missing,0.6,Gender,CatBoostClassifier,0.8292,0.6736,0.6634,0.7791,0.7166
460,Employee.csv,Missing,0.6,Gender,GradientBoostingClassifier,0.8292,0.6314,0.6502,0.788,0.7125
461,Employee.csv,Missing,0.6,Gender,ExtraTreesClassifier,0.7905,0.5814,0.6469,0.6901,0.6678
462,Employee.csv,Missing,0.6,Gender,SVC,0.8002,0.508,0.5875,0.7448,0.6568
463,Employee.csv,Missing,0.6,Gender,RandomForestClassifier,0.7916,0.63,0.6601,0.6873,0.6734
464,Employee.csv,Missing,0.6,Gender,AdaBoostClassifier,0.7905,0.5023,0.5644,0.7308,0.6369
465,Employee.csv,Missing,0.6,Gender,GaussianProcessClassifier,0.7873,0.4204,0.5413,0.7354,0.6236
466,Employee.csv,Missing,0.6,Gender,DecisionTreeClassifier,0.7648,0.5575,0.6403,0.6382,0.6392
467,Employee.csv,Missing,0.6,Gender,KNeighborsClassifier,0.7658,0.464,0.5446,0.6735,0.6022
468,Employee.csv,Missing,0.6,Gender,GaussianNB,0.7014,0.4913,0.6205,0.5356,0.5749
469,Employee.csv,Missing,0.6,Gender,LogisticRegression,0.7121,0.4069,0.4059,0.5829,0.4786
470,Employee.csv,Missing,0.6,Gender,LinearDiscriminantAnalysis,0.7164,0.383,0.4488,0.5837,0.5075
471,Employee.csv,Missing,0.6,Gender,RidgeClassifier,0.7164,,0.4257,0.589,0.4943
472,Employee.csv,Missing,0.6,Gender,DummyClassifier,0.6745,0.5,0.0,0.0,0.0
473,Employee.csv,Missing,0.6,Gender,MLPClassifier,0.6896,0.3255,0.1518,0.5897,0.2415
474,Employee.csv,Missing,0.6,Gender,QuadraticDiscriminantAnalysis,0.6799,0.5778,0.6007,0.507,0.5498
475,Employee.csv,Missing,0.6,Gender,SGDClassifier,0.6745,,0.0,0.0,0.0
476,Employee.csv,Missing,0.8,Gender,GradientBoostingClassifier,0.8335,0.635,0.6469,0.8033,0.7166
477,Employee.csv,Missing,0.8,Gender,CatBoostClassifier,0.8335,0.6636,0.6502,0.8008,0.7177
478,Employee.csv,Missing,0.8,Gender,SVC,0.797,0.4974,0.5776,0.7415,0.6494
479,Employee.csv,Missing,0.8,Gender,RandomForestClassifier,0.7938,0.6269,0.6502,0.6961,0.6724
480,Employee.csv,Missing,0.8,Gender,ExtraTreesClassifier,0.7927,0.5697,0.6436,0.6964,0.669
481,Employee.csv,Missing,0.8,Gender,AdaBoostClassifier,0.7863,0.5062,0.5644,0.7185,0.6322
482,Employee.csv,Missing,0.8,Gender,DecisionTreeClassifier,0.7658,0.5569,0.6667,0.6332,0.6495
483,Employee.csv,Missing,0.8,Gender,GaussianProcessClassifier,0.782,0.4097,0.5347,0.7232,0.6148
484,Employee.csv,Missing,0.8,Gender,KNeighborsClassifier,0.7658,0.4527,0.5512,0.6707,0.6051
485,Employee.csv,Missing,0.8,Gender,LogisticRegression,0.7111,0.4003,0.4059,0.5802,0.4777
486,Employee.csv,Missing,0.8,Gender,GaussianNB,0.6702,0.566,0.6799,0.4952,0.573
487,Employee.csv,Missing,0.8,Gender,LinearDiscriminantAnalysis,0.7121,0.3782,0.4422,0.5751,0.5
488,Employee.csv,Missing,0.8,Gender,RidgeClassifier,0.7164,,0.4323,0.5874,0.4981
489,Employee.csv,Missing,0.8,Gender,DummyClassifier,0.6745,0.5,0.0,0.0,0.0
490,Employee.csv,Missing,0.8,Gender,MLPClassifier,0.565,0.6327,0.7129,0.4045,0.5161
