",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
270,citrus.csv,Missing,0.6,green,SVC,0.514,0.3073,0.0545,1.0,0.1033
271,citrus.csv,Missing,0.6,green,DummyClassifier,0.486,0.5,0.0,0.0,0.0
272,citrus.csv,Missing,0.8,green,LogisticRegression,1.0,0.5021,1.0,1.0,1.0
273,citrus.csv,Missing,0.8,green,RandomForestClassifier,1.0,0.5173,1.0,1.0,1.0
274,citrus.csv,Missing,0.8,green,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
275,citrus.csv,Missing,0.8,green,ExtraTreesClassifier,1.0,0.5107,1.0,1.0,1.0
276,citrus.csv,Missing,0.8,green,CatBoostClassifier,1.0,0.753,1.0,1.0,1.0
277,citrus.csv,Missing,0.8,green,MLPClassifier,1.0,0.5055,1.0,1.0,1.0
278,citrus.csv,Missing,0.8,green,GaussianProcessClassifier,1.0,0.5085,1.0,1.0,1.0
279,citrus.csv,Missing,0.8,green,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
280,citrus.csv,Missing,0.8,green,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
281,citrus.csv,Missing,0.8,green,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
282,citrus.csv,Missing,0.8,green,RidgeClassifier,1.0,,1.0,1.0,1.0
283,citrus.csv,Missing,0.8,green,LinearDiscriminantAnalysis,1.0,0.5016,1.0,1.0,1.0
284,citrus.csv,Missing,0.8,green,QuadraticDiscriminantAnalysis,1.0,0.5015,1.0,1.0,1.0
285,citrus.csv,Missing,0.8,green,GaussianNB,0.945,0.481,0.9484,0.9448,0.9466
286,citrus.csv,Missing,0.8,green,SGDClassifier,0.994,,1.0,0.9885,0.9942
287,citrus.csv,Missing,0.8,green,SVC,0.5115,0.3173,0.0496,1.0,0.0945
288,citrus.csv,Missing,0.8,green,DummyClassifier,0.486,0.5,0.0,0.0,0.0
289,citrus.csv,Missing,0.2,blue,LogisticRegression,1.0,0.5092,1.0,1.0,1.0
290,citrus.csv,Missing,0.2,blue,RandomForestClassifier,1.0,0.5024,1.0,1.0,1.0
291,citrus.csv,Missing,0.2,blue,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
292,citrus.csv,Missing,0.2,blue,ExtraTreesClassifier,1.0,0.5086,1.0,1.0,1.0
293,citrus.csv,Missing,0.2,blue,CatBoostClassifier,1.0,0.6984,1.0,1.0,1.0
294,citrus.csv,Missing,0.2,blue,MLPClassifier,1.0,0.5075,1.0,1.0,1.0
295,citrus.csv,Missing,0.2,blue,GaussianProcessClassifier,1.0,0.5031,1.0,1.0,1.0
296,citrus.csv,Missing,0.2,blue,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
297,citrus.csv,Missing,0.2,blue,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
298,citrus.csv,Missing,0.2,blue,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
299,citrus.csv,Missing,0.2,blue,RidgeClassifier,1.0,,1.0,1.0,1.0
300,citrus.csv,Missing,0.2,blue,LinearDiscriminantAnalysis,1.0,0.5011,1.0,1.0,1.0
301,citrus.csv,Missing,0.2,blue,QuadraticDiscriminantAnalysis,1.0,0.5021,1.0,1.0,1.0
302,citrus.csv,Missing,0.2,blue,SGDClassifier,0.9985,,0.9971,1.0,0.9985
303,citrus.csv,Missing,0.2,blue,GaussianNB,0.945,0.4811,0.9494,0.9439,0.9467
304,citrus.csv,Missing,0.2,blue,SVC,0.5115,0.3305,0.0496,1.0,0.0945
305,citrus.csv,Missing,0.2,blue,DummyClassifier,0.486,0.5,0.0,0.0,0.0
306,citrus.csv,Missing,0.4,blue,LogisticRegression,1.0,0.5082,1.0,1.0,1.0
307,citrus.csv,Missing,0.4,blue,ExtraTreesClassifier,1.0,0.5173,1.0,1.0,1.0
308,citrus.csv,Missing,0.4,blue,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
309,citrus.csv,Missing,0.4,blue,CatBoostClassifier,1.0,0.7819,1.0,1.0,1.0
310,citrus.csv,Missing,0.4,blue,RandomForestClassifier,1.0,0.495,1.0,1.0,1.0
311,citrus.csv,Missing,0.4,blue,GaussianProcessClassifier,1.0,0.5006,1.0,1.0,1.0
312,citrus.csv,Missing,0.4,blue,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
313,citrus.csv,Missing,0.4,blue,MLPClassifier,1.0,0.501,1.0,1.0,1.0
314,citrus.csv,Missing,0.4,blue,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
315,citrus.csv,Missing,0.4,blue,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
316,citrus.csv,Missing,0.4,blue,RidgeClassifier,1.0,,1.0,1.0,1.0
317,citrus.csv,Missing,0.4,blue,LinearDiscriminantAnalysis,1.0,0.5011,1.0,1.0,1.0
318,citrus.csv,Missing,0.4,blue,QuadraticDiscriminantAnalysis,1.0,0.5021,1.0,1.0,1.0
319,citrus.csv,Missing,0.4,blue,GaussianNB,0.944,0.4762,0.9465,0.9447,0.9456
320,citrus.csv,Missing,0.4,blue,SGDClassifier,1.0,,1.0,1.0,1.0
321,citrus.csv,Missing,0.4,blue,SVC,0.5065,0.3278,0.0399,1.0,0.0767
322,citrus.csv,Missing,0.4,blue,DummyClassifier,0.486,0.5,0.0,0.0,0.0
323,citrus.csv,Missing,0.6,blue,LogisticRegression,1.0,0.5067,1.0,1.0,1.0
324,citrus.csv,Missing,0.6,blue,RandomForestClassifier,1.0,0.5089,1.0,1.0,1.0
325,citrus.csv,Missing,0.6,blue,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
326,citrus.csv,Missing,0.6,blue,ExtraTreesClassifier,1.0,0.5104,1.0,1.0,1.0
327,citrus.csv,Missing,0.6,blue,CatBoostClassifier,1.0,0.7253,1.0,1.0,1.0
328,citrus.csv,Missing,0.6,blue,MLPClassifier,1.0,0.5203,1.0,1.0,1.0
329,citrus.csv,Missing,0.6,blue,GaussianProcessClassifier,1.0,0.5006,1.0,1.0,1.0
330,citrus.csv,Missing,0.6,blue,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
331,citrus.csv,Missing,0.6,blue,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
332,citrus.csv,Missing,0.6,blue,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
333,citrus.csv,Missing,0.6,blue,RidgeClassifier,1.0,,1.0,1.0,1.0
334,citrus.csv,Missing,0.6,blue,LinearDiscriminantAnalysis,1.0,0.5011,1.0,1.0,1.0
335,citrus.csv,Missing,0.6,blue,SGDClassifier,0.9995,,0.999,1.0,0.9995
336,citrus.csv,Missing,0.6,blue,QuadraticDiscriminantAnalysis,1.0,0.5016,1.0,1.0,1.0
337,citrus.csv,Missing,0.6,blue,GaussianNB,0.9455,0.4679,0.9455,0.9483,0.9469
338,citrus.csv,Missing,0.6,blue,SVC,0.5075,0.311,0.0418,1.0,0.0803
339,citrus.csv,Missing,0.6,blue,DummyClassifier,0.486,0.5,0.0,0.0,0.0
340,citrus.csv,Missing,0.8,blue,LogisticRegression,1.0,0.5052,1.0,1.0,1.0
341,citrus.csv,Missing,0.8,blue,RandomForestClassifier,1.0,0.494,1.0,1.0,1.0
342,citrus.csv,Missing,0.8,blue,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
343,citrus.csv,Missing,0.8,blue,ExtraTreesClassifier,1.0,0.5,1.0,1.0,1.0
344,citrus.csv,Missing,0.8,blue,CatBoostClassifier,1.0,0.7404,1.0,1.0,1.0
345,citrus.csv,Missing,0.8,blue,MLPClassifier,1.0,0.4995,1.0,1.0,1.0
346,citrus.csv,Missing,0.8,blue,GaussianProcessClassifier,1.0,0.5002,1.0,1.0,1.0
347,citrus.csv,Missing,0.8,blue,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
348,citrus.csv,Missing,0.8,blue,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
349,citrus.csv,Missing,0.8,blue,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
350,citrus.csv,Missing,0.8,blue,RidgeClassifier,1.0,,1.0,1.0,1.0
351,citrus.csv,Missing,0.8,blue,LinearDiscriminantAnalysis,1.0,0.5011,1.0,1.0,1.0
352,citrus.csv,Missing,0.8,blue,QuadraticDiscriminantAnalysis,1.0,0.4991,1.0,1.0,1.0
353,citrus.csv,Missing,0.8,blue,SGDClassifier,1.0,,1.0,1.0,1.0
354,citrus.csv,Missing,0.8,blue,GaussianNB,0.941,0.442,0.9329,0.9514,0.942
355,citrus.csv,Missing,0.8,blue,SVC,0.504,0.4299,0.035,1.0,0.0677
356,citrus.csv,Missing,0.8,blue,DummyClassifier,0.486,0.5,0.0,0.0,0.0
357,citrus.csv,DuplicatedAll,0.2,name,LogisticRegression,1.0,0.5,1.0,1.0,1.0
358,citrus.csv,DuplicatedAll,0.2,name,RandomForestClassifier,1.0,0.5015,1.0,1.0,1.0
359,citrus.csv,DuplicatedAll,0.2,name,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
360,citrus.csv,DuplicatedAll,0.2,name,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
361,citrus.csv,DuplicatedAll,0.2,name,ExtraTreesClassifier,1.0,0.5065,1.0,1.0,1.0
362,citrus.csv,DuplicatedAll,0.2,name,CatBoostClassifier,1.0,0.3601,1.0,1.0,1.0
363,citrus.csv,DuplicatedAll,0.2,name,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
364,citrus.csv,DuplicatedAll,0.2,name,GaussianProcessClassifier,1.0,0.506,1.0,1.0,1.0
365,citrus.csv,DuplicatedAll,0.2,name,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
366,citrus.csv,DuplicatedAll,0.2,name,MLPClassifier,1.0,0.5104,1.0,1.0,1.0
367,citrus.csv,DuplicatedAll,0.2,name,RidgeClassifier,1.0,,1.0,1.0,1.0
368,citrus.csv,DuplicatedAll,0.2,name,LinearDiscriminantAnalysis,1.0,0.5016,1.0,1.0,1.0
369,citrus.csv,DuplicatedAll,0.2,name,SGDClassifier,0.9995,,0.999,1.0,0.9995
370,citrus.csv,DuplicatedAll,0.2,name,QuadraticDiscriminantAnalysis,1.0,0.5006,1.0,1.0,1.0
371,citrus.csv,DuplicatedAll,0.2,name,GaussianNB,0.947,0.4794,0.9504,0.9467,0.9485
372,citrus.csv,DuplicatedAll,0.2,name,SVC,0.54,0.3534,0.1051,1.0,0.1901
373,citrus.csv,DuplicatedAll,0.2,name,DummyClassifier,0.514,0.5,1.0,0.514,0.679
374,citrus.csv,DuplicatedAll,0.4,name,LogisticRegression,1.0,0.5015,1.0,1.0,1.0
375,citrus.csv,DuplicatedAll,0.4,name,RandomForestClassifier,1.0,0.5026,1.0,1.0,1.0
376,citrus.csv,DuplicatedAll,0.4,name,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
377,citrus.csv,DuplicatedAll,0.4,name,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
378,citrus.csv,DuplicatedAll,0.4,name,ExtraTreesClassifier,1.0,0.5167,1.0,1.0,1.0
379,citrus.csv,DuplicatedAll,0.4,name,CatBoostClassifier,1.0,0.8633,1.0,1.0,1.0
380,citrus.csv,DuplicatedAll,0.4,name,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
381,citrus.csv,DuplicatedAll,0.4,name,GaussianProcessClassifier,1.0,0.5055,1.0,1.0,1.0
382,citrus.csv,DuplicatedAll,0.4,name,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
383,citrus.csv,DuplicatedAll,0.4,name,MLPClassifier,1.0,0.5053,1.0,1.0,1.0
384,citrus.csv,DuplicatedAll,0.4,name,RidgeClassifier,1.0,,1.0,1.0,1.0
385,citrus.csv,DuplicatedAll,0.4,name,LinearDiscriminantAnalysis,1.0,0.5021,1.0,1.0,1.0
386,citrus.csv,DuplicatedAll,0.4,name,QuadraticDiscriminantAnalysis,1.0,0.4996,1.0,1.0,1.0
387,citrus.csv,DuplicatedAll,0.4,name,SGDClassifier,0.9985,,1.0,0.9971,0.9985
388,citrus.csv,DuplicatedAll,0.4,name,GaussianNB,0.947,0.4815,0.9504,0.9467,0.9485
389,citrus.csv,DuplicatedAll,0.4,name,SVC,0.542,0.3333,0.1089,1.0,0.1965
390,citrus.csv,DuplicatedAll,0.4,name,DummyClassifier,0.514,0.5,1.0,0.514,0.679
391,citrus.csv,DuplicatedAll,0.6,name,LogisticRegression,1.0,0.5024,1.0,1.0,1.0
392,citrus.csv,DuplicatedAll,0.6,name,RandomForestClassifier,1.0,0.4995,1.0,1.0,1.0
393,citrus.csv,DuplicatedAll,0.6,name,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
394,citrus.csv,DuplicatedAll,0.6,name,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
395,citrus.csv,DuplicatedAll,0.6,name,ExtraTreesClassifier,1.0,0.5132,1.0,1.0,1.0
396,citrus.csv,DuplicatedAll,0.6,name,CatBoostClassifier,1.0,0.54,1.0,1.0,1.0
397,citrus.csv,DuplicatedAll,0.6,name,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
398,citrus.csv,DuplicatedAll,0.6,name,MLPClassifier,1.0,0.533,1.0,1.0,1.0
399,citrus.csv,DuplicatedAll,0.6,name,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
400,citrus.csv,DuplicatedAll,0.6,name,GaussianProcessClassifier,1.0,0.5045,1.0,1.0,1.0
401,citrus.csv,DuplicatedAll,0.6,name,SGDClassifier,1.0,,1.0,1.0,1.0
402,citrus.csv,DuplicatedAll,0.6,name,RidgeClassifier,1.0,,1.0,1.0,1.0
403,citrus.csv,DuplicatedAll,0.6,name,LinearDiscriminantAnalysis,1.0,0.5016,1.0,1.0,1.0
404,citrus.csv,DuplicatedAll,0.6,name,QuadraticDiscriminantAnalysis,1.0,0.4986,1.0,1.0,1.0
405,citrus.csv,DuplicatedAll,0.6,name,GaussianNB,0.947,0.4869,0.9514,0.9458,0.9486
406,citrus.csv,DuplicatedAll,0.6,name,SVC,0.5165,0.3017,0.0593,1.0,0.112
407,citrus.csv,DuplicatedAll,0.6,name,DummyClassifier,0.514,0.5,1.0,0.514,0.679
408,citrus.csv,DuplicatedAll,0.8,name,LogisticRegression,1.0,0.5024,1.0,1.0,1.0
409,citrus.csv,DuplicatedAll,0.8,name,RandomForestClassifier,1.0,0.5045,1.0,1.0,1.0
410,citrus.csv,DuplicatedAll,0.8,name,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
411,citrus.csv,DuplicatedAll,0.8,name,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
412,citrus.csv,DuplicatedAll,0.8,name,ExtraTreesClassifier,1.0,0.4989,1.0,1.0,1.0
413,citrus.csv,DuplicatedAll,0.8,name,CatBoostClassifier,1.0,0.8744,1.0,1.0,1.0
414,citrus.csv,DuplicatedAll,0.8,name,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
415,citrus.csv,DuplicatedAll,0.8,name,GaussianProcessClassifier,1.0,0.504,1.0,1.0,1.0
416,citrus.csv,DuplicatedAll,0.8,name,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
417,citrus.csv,DuplicatedAll,0.8,name,MLPClassifier,1.0,0.5043,1.0,1.0,1.0
418,citrus.csv,DuplicatedAll,0.8,name,SGDClassifier,0.9995,,0.999,1.0,0.9995
419,citrus.csv,DuplicatedAll,0.8,name,RidgeClassifier,1.0,,1.0,1.0,1.0
420,citrus.csv,DuplicatedAll,0.8,name,LinearDiscriminantAnalysis,1.0,0.5016,1.0,1.0,1.0
421,citrus.csv,DuplicatedAll,0.8,name,QuadraticDiscriminantAnalysis,1.0,0.4981,1.0,1.0,1.0
422,citrus.csv,DuplicatedAll,0.8,name,GaussianNB,0.9465,0.4891,0.9523,0.9441,0.9482
423,citrus.csv,DuplicatedAll,0.8,name,SVC,0.539,0.3172,0.1031,1.0,0.1869
424,citrus.csv,DuplicatedAll,0.8,name,DummyClassifier,0.514,0.5,1.0,0.514,0.679
425,citrus.csv,Labels,0.2,name,RidgeClassifier,1.0,,1.0,1.0,1.0
426,citrus.csv,Labels,0.2,name,LogisticRegression,1.0,0.3455,1.0,1.0,1.0
427,citrus.csv,Labels,0.2,name,LinearDiscriminantAnalysis,1.0,0.3671,1.0,1.0,1.0
428,citrus.csv,Labels,0.2,name,AdaBoostClassifier,0.9965,0.1858,0.9981,0.9952,0.9966
429,citrus.csv,Labels,0.2,name,GradientBoostingClassifier,0.996,0.1869,0.9981,0.9942,0.9961
430,citrus.csv,Labels,0.2,name,QuadraticDiscriminantAnalysis,0.9975,0.3903,0.9961,0.999,0.9976
431,citrus.csv,Labels,0.2,name,CatBoostClassifier,0.997,0.3099,0.9971,0.9971,0.9971
432,citrus.csv,Labels,0.2,name,RandomForestClassifier,0.9715,0.4165,0.9611,0.9831,0.972
433,citrus.csv,Labels,0.2,name,ExtraTreesClassifier,0.96,0.4176,0.9455,0.9759,0.9605
434,citrus.csv,Labels,0.2,name,KNeighborsClassifier,0.9445,0.4229,0.9261,0.9645,0.9449
435,citrus.csv,Labels,0.2,name,GaussianNB,0.943,0.4529,0.9484,0.9411,0.9448
436,citrus.csv,Labels,0.2,name,GaussianProcessClassifier,0.7985,0.5075,0.7695,0.8265,0.797
437,citrus.csv,Labels,0.2,name,DecisionTreeClassifier,0.7695,0.5,0.7607,0.7844,0.7723
438,citrus.csv,Labels,0.2,name,MLPClassifier,0.826,0.0,0.6615,1.0,0.7963
439,citrus.csv,Labels,0.2,name,SGDClassifier,0.862,,1.0,0.7883,0.8816
440,citrus.csv,Labels,0.2,name,SVC,0.497,0.4179,0.0253,0.8667,0.0491
441,citrus.csv,Labels,0.2,name,DummyClassifier,0.486,0.5,0.0,0.0,0.0
442,citrus.csv,Labels,0.4,name,GradientBoostingClassifier,0.954,0.3181,0.9494,0.9606,0.955
443,citrus.csv,Labels,0.4,name,RidgeClassifier,0.996,,0.9922,1.0,0.9961
444,citrus.csv,Labels,0.4,name,LogisticRegression,0.996,0.3035,0.9922,1.0,0.9961
445,citrus.csv,Labels,0.4,name,AdaBoostClassifier,0.966,0.3391,0.965,0.9688,0.9669
446,citrus.csv,Labels,0.4,name,LinearDiscriminantAnalysis,0.995,0.3087,0.9903,1.0,0.9951
447,citrus.csv,Labels,0.4,name,QuadraticDiscriminantAnalysis,0.9985,0.5173,0.9981,0.999,0.9985
448,citrus.csv,Labels,0.4,name,CatBoostClassifier,0.927,0.3766,0.9134,0.9428,0.9279
449,citrus.csv,Labels,0.4,name,GaussianNB,0.9415,0.4664,0.9601,0.9285,0.944
450,citrus.csv,Labels,0.4,name,KNeighborsClassifier,0.682,0.455,0.6469,0.709,0.6765
451,citrus.csv,Labels,0.4,name,ExtraTreesClassifier,0.707,0.4858,0.6751,0.7336,0.7031
452,citrus.csv,Labels,0.4,name,RandomForestClassifier,0.716,0.4826,0.6887,0.7406,0.7137
453,citrus.csv,Labels,0.4,name,DecisionTreeClassifier,0.5735,0.5,0.5496,0.5916,0.5698
454,citrus.csv,Labels,0.4,name,SGDClassifier,0.5435,,0.1119,1.0,0.2012
455,citrus.csv,Labels,0.4,name,GaussianProcessClassifier,0.588,0.505,0.572,0.6049,0.588
456,citrus.csv,Labels,0.4,name,SVC,0.493,0.5017,0.0233,0.7059,0.0452
457,citrus.csv,Labels,0.4,name,DummyClassifier,0.486,0.5,0.0,0.0,0.0
458,citrus.csv,Labels,0.4,name,MLPClassifier,0.5095,0.0383,0.9912,0.5118,0.6751
459,citrus.csv,Labels,0.6,name,LinearDiscriminantAnalysis,0.0,0.523,0.0,0.0,0.0
460,citrus.csv,Labels,0.6,name,RidgeClassifier,0.0,,0.0,0.0,0.0
461,citrus.csv,Labels,0.6,name,LogisticRegression,0.0,0.5268,0.0,0.0,0.0
462,citrus.csv,Labels,0.6,name,AdaBoostClassifier,0.015,0.6284,0.0146,0.0154,0.015
463,citrus.csv,Labels,0.6,name,QuadraticDiscriminantAnalysis,0.022,0.3689,0.0418,0.0424,0.0421
464,citrus.csv,Labels,0.6,name,GaussianNB,0.0565,0.5024,0.0379,0.0416,0.0397
465,citrus.csv,Labels,0.6,name,GradientBoostingClassifier,0.029,0.5676,0.0156,0.0169,0.0162
466,citrus.csv,Labels,0.6,name,CatBoostClassifier,0.0795,0.5414,0.0623,0.068,0.065
467,citrus.csv,Labels,0.6,name,RandomForestClassifier,0.275,0.5191,0.2656,0.282,0.2735
468,citrus.csv,Labels,0.6,name,ExtraTreesClassifier,0.28,0.5138,0.286,0.294,0.2899
469,citrus.csv,Labels,0.6,name,KNeighborsClassifier,0.313,0.5097,0.2986,0.3198,0.3089
470,citrus.csv,Labels,0.6,name,MLPClassifier,0.498,0.0022,0.9689,0.5061,0.6649
471,citrus.csv,Labels,0.6,name,GaussianProcessClassifier,0.394,0.5041,0.394,0.4074,0.4006
472,citrus.csv,Labels,0.6,name,SGDClassifier,0.461,,0.8969,0.4868,0.6311
473,citrus.csv,Labels,0.6,name,DecisionTreeClassifier,0.409,0.5,0.3998,0.4211,0.4102
474,citrus.csv,Labels,0.6,name,SVC,0.4885,0.5,0.0282,0.5472,0.0537
475,citrus.csv,Labels,0.6,name,DummyClassifier,0.486,0.5,0.0,0.0,0.0
476,citrus.csv,Labels,0.8,name,RidgeClassifier,0.0,,0.0,0.0,0.0
477,citrus.csv,Labels,0.8,name,LinearDiscriminantAnalysis,0.0,0.4731,0.0,0.0,0.0
478,citrus.csv,Labels,0.8,name,LogisticRegression,0.0,0.4776,0.0,0.0,0.0
479,citrus.csv,Labels,0.8,name,GradientBoostingClassifier,0.005,0.5755,0.0078,0.0082,0.008
480,citrus.csv,Labels,0.8,name,CatBoostClassifier,0.005,0.5547,0.0078,0.0082,0.008
481,citrus.csv,Labels,0.8,name,AdaBoostClassifier,0.0025,0.5782,0.0039,0.0041,0.004
482,citrus.csv,Labels,0.8,name,QuadraticDiscriminantAnalysis,0.0055,0.4678,0.0097,0.0102,0.01
483,citrus.csv,Labels,0.8,name,RandomForestClassifier,0.025,0.5345,0.0311,0.0325,0.0318
484,citrus.csv,Labels,0.8,name,ExtraTreesClassifier,0.0385,0.5193,0.0409,0.0429,0.0419
485,citrus.csv,Labels,0.8,name,GaussianNB,0.056,0.4912,0.0409,0.0445,0.0426
486,citrus.csv,Labels,0.8,name,KNeighborsClassifier,0.0565,0.5272,0.0506,0.054,0.0522
487,citrus.csv,Labels,0.8,name,GaussianProcessClassifier,0.1985,0.504,0.1907,0.2027,0.1965
488,citrus.csv,Labels,0.8,name,MLPClassifier,0.0155,0.0398,0.0292,0.03,0.0296
489,citrus.csv,Labels,0.8,name,DecisionTreeClassifier,0.234,0.5,0.2247,0.2391,0.2317
490,citrus.csv,Labels,0.8,name,SGDClassifier,0.1225,,0.2383,0.2013,0.2183
491,citrus.csv,Labels,0.8,name,SVC,0.4595,0.5148,0.8774,0.4857,0.6253
492,citrus.csv,Labels,0.8,name,DummyClassifier,0.486,0.5,0.0,0.0,0.0
493,citrus.csv,Outlier,0.2,diameter,LogisticRegression,1.0,0.5027,1.0,1.0,1.0
494,citrus.csv,Outlier,0.2,diameter,ExtraTreesClassifier,1.0,0.4981,1.0,1.0,1.0
495,citrus.csv,Outlier,0.2,diameter,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
496,citrus.csv,Outlier,0.2,diameter,CatBoostClassifier,1.0,0.3592,1.0,1.0,1.0
497,citrus.csv,Outlier,0.2,diameter,RandomForestClassifier,1.0,0.5036,1.0,1.0,1.0
498,citrus.csv,Outlier,0.2,diameter,GaussianProcessClassifier,1.0,0.5037,1.0,1.0,1.0
499,citrus.csv,Outlier,0.2,diameter,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
500,citrus.csv,Outlier,0.2,diameter,MLPClassifier,1.0,0.517,1.0,1.0,1.0
501,citrus.csv,Outlier,0.2,diameter,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
502,citrus.csv,Outlier,0.2,diameter,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
503,citrus.csv,Outlier,0.2,diameter,SGDClassifier,1.0,,1.0,1.0,1.0
504,citrus.csv,Outlier,0.2,diameter,RidgeClassifier,1.0,,1.0,1.0,1.0
505,citrus.csv,Outlier,0.2,diameter,QuadraticDiscriminantAnalysis,1.0,0.5179,1.0,1.0,1.0
506,citrus.csv,Outlier,0.2,diameter,LinearDiscriminantAnalysis,1.0,0.4971,1.0,1.0,1.0
507,citrus.csv,Outlier,0.2,diameter,GaussianNB,0.962,0.4703,0.9679,0.9586,0.9632
508,citrus.csv,Outlier,0.2,diameter,SVC,0.509,0.3588,0.0447,1.0,0.0857
509,citrus.csv,Outlier,0.2,diameter,DummyClassifier,0.486,0.5,0.0,0.0,0.0
510,citrus.csv,Outlier,0.4,diameter,LogisticRegression,1.0,0.5106,1.0,1.0,1.0
511,citrus.csv,Outlier,0.4,diameter,GaussianProcessClassifier,1.0,0.5013,1.0,1.0,1.0
512,citrus.csv,Outlier,0.4,diameter,MLPClassifier,1.0,0.5148,1.0,1.0,1.0
513,citrus.csv,Outlier,0.4,diameter,RandomForestClassifier,1.0,0.5106,1.0,1.0,1.0
514,citrus.csv,Outlier,0.4,diameter,ExtraTreesClassifier,0.9995,0.4981,1.0,0.999,0.9995
515,citrus.csv,Outlier,0.4,diameter,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
516,citrus.csv,Outlier,0.4,diameter,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
517,citrus.csv,Outlier,0.4,diameter,GradientBoostingClassifier,1.0,0.5,1.0,1.0,1.0
518,citrus.csv,Outlier,0.4,diameter,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
519,citrus.csv,Outlier,0.4,diameter,CatBoostClassifier,1.0,0.3397,1.0,1.0,1.0
520,citrus.csv,Outlier,0.4,diameter,RidgeClassifier,1.0,,1.0,1.0,1.0
521,citrus.csv,Outlier,0.4,diameter,QuadraticDiscriminantAnalysis,1.0,0.5179,1.0,1.0,1.0
522,citrus.csv,Outlier,0.4,diameter,LinearDiscriminantAnalysis,1.0,0.4971,1.0,1.0,1.0
523,citrus.csv,Outlier,0.4,diameter,SGDClassifier,0.9985,,1.0,0.9971,0.9985
524,citrus.csv,Outlier,0.4,diameter,GaussianNB,0.963,0.4714,0.9698,0.9587,0.9642
525,citrus.csv,Outlier,0.4,diameter,SVC,0.5015,0.3766,0.0302,1.0,0.0585
526,citrus.csv,Outlier,0.4,diameter,DummyClassifier,0.486,0.5,0.0,0.0,0.0
527,citrus.csv,Outlier,0.6,diameter,LogisticRegression,1.0,0.5087,1.0,1.0,1.0
528,citrus.csv,Outlier,0.6,diameter,RandomForestClassifier,1.0,0.4971,1.0,1.0,1.0
529,citrus.csv,Outlier,0.6,diameter,KNeighborsClassifier,1.0,0.5,1.0,1.0,1.0
530,citrus.csv,Outlier,0.6,diameter,ExtraTreesClassifier,1.0,0.4996,1.0,1.0,1.0
531,citrus.csv,Outlier,0.6,diameter,CatBoostClassifier,1.0,0.3527,1.0,1.0,1.0
532,citrus.csv,Outlier,0.6,diameter,MLPClassifier,1.0,0.5327,1.0,1.0,1.0
533,citrus.csv,Outlier,0.6,diameter,GaussianProcessClassifier,1.0,0.5013,1.0,1.0,1.0
534,citrus.csv,Outlier,0.6,diameter,DecisionTreeClassifier,1.0,0.5,1.0,1.0,1.0
535,citrus.csv,Outlier,0.6,diameter,AdaBoostClassifier,1.0,0.5,1.0,1.0,1.0
